num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2293	3457.793166	89.469771	0.847413	-0.544043	116.394138
2295	3459.874850	88.689639	0.672629	-0.549198	125.245301
2297	3461.955287	87.657670	0.991058	-0.545091	120.855529
2299	3464.035389	86.845711	0.784695	-0.542395	118.174439
2301	3466.115704	85.816674	0.916613	-0.542288	114.420508
2303	3468.195648	84.755609	0.944493	-0.538077	118.630923
2305	3470.278336	83.717920	1.157568	-0.542333	105.271221
2307	3472.360607	82.880166	1.148538	-0.546317	109.934298
2309	3474.443187	81.895379	1.238032	-0.544520	101.212577
2311	3476.524780	81.159615	1.302105	-0.547729	107.878125
2313	3478.606853	80.312600	1.197548	-0.547211	94.976405
2315	3480.687421	79.425431	1.259025	-0.548387	98.222986
2317	3482.768243	78.613447	1.226842	-0.547649	92.862663
2319	3484.849549	77.567073	1.416170	-0.547370	92.586463
2321	3486.929909	76.683158	1.340060	-0.548554	93.490789
2323	3489.011495	75.813577	1.392577	-0.547187	90.439438
2325	3491.093133	74.850610	1.416048	-0.547656	85.510095
2327	3493.173351	74.066531	1.519202	-0.547120	88.868101
2329	3495.254423	73.204331	1.644766	-0.546576	80.628431
2331	3497.335138	72.247580	1.636664	-0.547048	83.877215
2333	3499.416397	71.396283	1.777312	-0.549026	81.175314
2335	3501.496167	70.569480	1.804531	-0.548800	77.387259
2337	3503.575475	69.707420	1.800880	-0.551396	72.748271
2339	3505.655198	68.835013	1.743106	-0.552355	71.612744
2341	3507.735974	67.889616	1.756691	-0.554102	70.334925
2343	3509.816406	67.031700	1.725829	-0.552326	67.994277
2345	3511.897779	66.256591	1.732576	-0.552531	67.757023
2347	3513.980612	65.531596	1.782869	-0.551139	67.284645
2349	3516.062574	64.780168	1.824375	-0.549078	68.195538
2351	3518.143322	64.007082	1.900548	-0.549237	61.262556
2353	3520.224753	63.264935	1.930501	-0.547599	61.103552
2355	3522.305534	62.511572	1.969198	-0.549700	59.304554
2357	3524.385935	61.704189	2.024412	-0.551706	58.937535
2359	3526.466823	60.939584	2.072183	-0.549436	54.312336
2361	3528.547110	60.091142	2.031751	-0.552200	54.435762
2363	3530.627947	59.360581	2.051476	-0.552414	52.531810
2365	3532.709007	58.582214	2.112288	-0.552639	51.447005
2367	3534.789365	57.834710	2.105667	-0.554139	50.544449
2369	3536.870914	56.975067	2.103438	-0.555111	48.401148
2371	3538.949952	56.333438	2.132484	-0.554221	47.208154
2373	3541.029082	55.638527	2.149385	-0.553336	47.499073
2375	3543.108190	54.895891	2.159201	-0.551395	46.418907
2377	3545.186529	54.246043	2.234467	-0.549940	43.956511
2379	3547.265909	53.454211	2.194533	-0.545667	43.015794
2381	3549.346057	52.697548	2.219141	-0.546462	40.679618
2383	3551.426490	52.007143	2.281998	-0.545707	40.280650
2385	3553.508389	51.278870	2.293979	-0.546973	39.156592
2387	3555.589690	50.641960	2.346106	-0.547495	37.902629
2389	3557.671150	49.932923	2.355056	-0.548237	37.329799
2391	3559.753586	49.233405	2.364609	-0.549901	36.000712
2393	3561.834044	48.642617	2.382087	-0.549125	34.709867
2395	3563.914859	47.930035	2.362739	-0.549856	34.535230
2397	3565.995339	47.243505	2.437834	-0.547667	34.219440
2399	3568.075694	46.730338	2.417177	-0.549742	31.948933
2401	3570.155599	46.087176	2.482083	-0.547407	30.717611
2403	3572.235432	45.409851	2.413227	-0.545962	30.156721
2405	3574.315257	44.831337	2.470722	-0.545648	29.465788
2407	3576.394232	44.224706	2.442336	-0.544826	29.113758
2409	3578.472873	43.562762	2.435481	-0.545060	27.713156
2411	3580.551260	42.956837	2.450336	-0.543402	26.820165
2413	3582.631380	42.213502	2.435040	-0.542807	26.300020
2415	3584.711335	41.631230	2.435430	-0.542593	26.045718
2417	3586.792205	40.916526	2.421785	-0.542207	24.354419
2419	3588.873619	40.291508	2.464673	-0.540472	23.716442
2421	3590.956238	39.719814	2.456475	-0.540483	23.167400
2423	3593.037868	39.227884	2.497275	-0.539539	22.583793
2425	3595.119562	38.747247	2.490099	-0.538227	22.321419
2427	3597.200829	38.081597	2.461076	-0.536823	21.282438
2429	3599.281206	37.629478	2.511589	-0.537085	21.211513
2431	3601.360733	37.260895	2.544123	-0.535527	20.934011
2433	3603.439189	36.571642	2.484768	-0.537148	20.149927
2435	3605.519728	35.985966	2.476550	-0.536594	17.754543
2437	3607.600864	35.558059	2.492436	-0.534330	18.229484
2439	3609.680374	34.907626	2.419657	-0.530930	17.338120
2441	3611.761485	34.601568	2.485096	-0.526969	17.765587
2443	3613.837085	34.205382	2.374238	-0.525934	16.437045
2445	3615.913983	33.698690	2.388480	-0.521259	16.630521
2447	3617.991754	33.186582	2.421867	-0.517216	16.152443
2449	3620.070273	32.704459	2.415366	-0.515399	15.607728
2451	3622.149320	32.404643	2.421177	-0.515892	15.142993
2453	3624.230596	31.917796	2.363081	-0.516686	14.056548
2455	3626.311458	31.472386	2.428496	-0.515953	14.680838
2457	3628.392220	30.934707	2.414816	-0.513107	12.966654
2459	3630.473856	30.697590	2.450076	-0.512265	13.638034
