crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	2295	0.000000
281474976710655.000000	Inf	2296	0.000000
281474976710655.000000	Inf	2297	0.000000
281474976710655.000000	126.637962	2298	0.000000
281474976710655.000000	114.581947	2299	0.000000
281474976710655.000000	112.325325	2300	0.000000
281474976710655.000000	Inf	2301	0.000000
281474976710655.000000	117.010918	2302	0.000000
281474976710655.000000	112.564568	2303	0.000000
281474976710655.000000	Inf	2304	0.000000
281474976710655.000000	119.022354	2305	0.000000
281474976710655.000000	75.624779	2306	0.000000
281474976710655.000000	102.849899	2307	0.000000
281474976710655.000000	104.050278	2308	0.000000
281474976710655.000000	111.763718	2309	0.000000
281474976710655.000000	104.855225	2310	0.000000
281474976710655.000000	101.597397	2311	0.000000
281474976710655.000000	106.479424	2312	0.000000
281474976710655.000000	100.679169	2313	0.000000
281474976710655.000000	104.217041	2314	0.000000
281474976710655.000000	205.055588	2315	0.000000
281474976710655.000000	100.770409	2316	0.000000
281474976710655.000000	90.742760	2317	0.000000
281474976710655.000000	Inf	2318	0.000000
281474976710655.000000	64.820526	2319	0.000000
281474976710655.000000	101.037712	2320	0.000000
281474976710655.000000	93.561386	2321	0.000000
281474976710655.000000	177.896286	2322	0.000000
281474976710655.000000	88.923134	2323	0.000000
281474976710655.000000	87.668533	2324	0.000000
281474976710655.000000	88.535263	2325	0.000000
281474976710655.000000	90.523911	2326	0.000000
281474976710655.000000	54.636021	2327	0.000000
281474976710655.000000	88.245270	2328	0.000000
281474976710655.000000	86.547150	2329	0.000000
281474976710655.000000	54.651680	2330	0.000000
281474976710655.000000	82.114510	2331	0.000000
281474976710655.000000	53.341957	2332	0.000000
281474976710655.000000	147.749527	2333	0.000000
281474976710655.000000	39.364059	2334	0.000000
281474976710655.000000	76.593140	2335	0.000000
281474976710655.000000	79.928337	2336	0.000000
281474976710655.000000	76.736107	2337	0.000000
281474976710655.000000	70.377548	2338	0.000000
281474976710655.000000	151.990540	2339	0.000000
281474976710655.000000	72.310173	2340	0.000000
281474976710655.000000	72.751373	2341	0.000000
281474976710655.000000	67.050629	2342	0.000000
281474976710655.000000	70.137794	2343	0.000000
281474976710655.000000	72.631233	2344	0.000000
281474976710655.000000	102.060104	2345	0.000000
281474976710655.000000	66.925667	2346	0.000000
281474976710655.000000	70.892883	2347	0.000000
281474976710655.000000	43.908974	2348	0.000000
281474976710655.000000	73.437714	2349	0.000000
281474976710655.000000	65.119682	2350	0.000000
281474976710655.000000	42.527096	2351	0.000000
281474976710655.000000	41.940907	2352	0.000000
281474976710655.000000	40.592690	2353	0.000000
281474976710655.000000	45.903915	2354	0.000000
281474976710655.000000	61.658455	2355	0.000000
281474976710655.000000	59.072727	2356	0.000000
281474976710655.000000	58.580513	2357	0.000000
281474976710655.000000	59.617851	2358	0.000000
281474976710655.000000	43.746029	2359	0.000000
281474976710655.000000	42.896606	2360	0.000000
281474976710655.000000	62.804687	2361	0.000000
281474976710655.000000	90.845337	2362	0.000000
281474976710655.000000	59.056217	2363	0.000000
281474976710655.000000	41.063255	2364	0.000000
281474976710655.000000	51.751923	2365	0.000000
281474976710655.000000	58.494522	2366	0.000000
281474976710655.000000	48.175236	2367	0.000000
281474976710655.000000	48.574486	2368	0.000000
281474976710655.000000	39.452541	2369	0.000000
281474976710655.000000	37.938705	2370	0.000000
281474976710655.000000	46.600086	2371	0.000000
281474976710655.000000	46.937916	2372	0.000000
281474976710655.000000	50.428349	2373	0.000000
281474976710655.000000	44.878490	2374	0.000000
281474976710655.000000	40.206593	2375	0.000000
281474976710655.000000	47.970509	2376	0.000000
281474976710655.000000	42.340664	2377	0.000000
281474976710655.000000	37.394199	2378	0.000000
281474976710655.000000	45.780743	2379	0.000000
281474976710655.000000	45.300961	2380	0.000000
281474976710655.000000	37.959332	2381	0.000000
281474976710655.000000	41.803047	2382	0.000000
281474976710655.000000	34.207458	2383	0.000000
281474976710655.000000	32.626591	2384	0.000000
281474976710655.000000	34.783142	2385	0.000000
281474976710655.000000	50.602131	2386	0.000000
281474976710655.000000	43.471558	2387	0.000000
281474976710655.000000	31.933216	2388	0.000000
281474976710655.000000	35.249649	2389	0.000000
281474976710655.000000	46.846977	2390	0.000000
281474976710655.000000	30.020548	2391	0.000000
281474976710655.000000	32.070427	2392	0.000000
281474976710655.000000	33.389820	2393	0.000000
281474976710655.000000	37.231800	2394	0.000000
281474976710655.000000	30.655403	2395	0.000000
281474976710655.000000	30.862661	2396	0.000000
281474976710655.000000	31.558722	2397	0.000000
281474976710655.000000	36.566792	2398	0.000000
281474976710655.000000	28.908737	2399	0.000000
281474976710655.000000	34.170292	2400	0.000000
281474976710655.000000	32.988178	2401	0.000000
281474976710655.000000	31.635441	2402	0.000000
281474976710655.000000	30.057011	2403	0.000000
281474976710655.000000	30.285164	2404	0.000000
281474976710655.000000	29.755175	2405	0.000000
281474976710655.000000	28.215689	2406	0.000000
281474976710655.000000	25.744789	2407	0.000000
