crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	130.848740	778	0.000000
281474976710655.000000	123.699654	779	0.000000
281474976710655.000000	121.445419	780	0.000000
281474976710655.000000	53.718933	781	0.000000
281474976710655.000000	102.958260	782	0.000000
281474976710655.000000	48.215343	783	0.000000
281474976710655.000000	88.774925	784	0.000000
281474976710655.000000	80.743279	785	0.000000
281474976710655.000000	40.704193	786	0.000000
281474976710655.000000	77.881012	787	0.000000
281474976710655.000000	67.540466	788	0.000000
281474976710655.000000	68.514610	789	0.000000
281474976710655.000000	56.825424	790	0.000000
281474976710655.000000	38.123844	791	0.000000
281474976710655.000000	51.746548	792	0.000000
281474976710655.000000	45.498428	793	0.000000
281474976710655.000000	41.088638	794	0.000000
281474976710655.000000	33.232357	795	0.000000
281474976710655.000000	34.968159	796	0.000000
281474976710655.000000	34.003342	797	0.000000
281474976710655.000000	34.570244	798	0.000000
281474976710655.000000	28.278961	799	0.000000
281474976710655.000000	24.152081	800	0.000000
281474976710655.000000	25.938305	801	0.000000
281474976710655.000000	22.040150	802	0.000000
281474976710655.000000	21.564577	803	0.000000
281474976710655.000000	18.524137	804	0.000000
281474976710655.000000	17.695845	805	0.000000
281474976710655.000000	16.368650	806	0.000000
281474976710655.000000	16.213236	807	0.000000
281474976710655.000000	13.914439	808	0.000000
281474976710655.000000	14.084888	809	0.000000
281474976710655.000000	11.767518	810	0.000000
281474976710655.000000	11.567757	811	0.000000
281474976710655.000000	10.524276	812	0.000000
281474976710655.000000	9.120716	813	0.000000
