num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
777	1751.269202	80.689155	-2.889879	2.636546	163.310698
779	1753.354392	76.375328	-2.715855	2.634846	139.302731
781	1755.439696	71.794134	-2.587780	2.630800	116.580627
783	1757.525562	67.629836	-2.438198	2.627841	103.015794
785	1759.609268	63.423346	-2.336968	2.627493	94.806982
787	1761.694634	59.269398	-2.255951	2.625639	79.799096
789	1763.779095	55.341686	-2.113062	2.624120	73.896815
791	1765.865233	51.595288	-2.039449	2.624061	58.565636
793	1767.951058	48.000384	-1.943425	2.624785	53.931746
795	1770.036437	44.484911	-1.824533	2.627312	45.660695
797	1772.122244	41.369918	-1.774110	2.627243	38.742386
799	1774.209110	38.215042	-1.608839	2.633402	34.547036
801	1776.294668	35.464270	-1.501068	2.639573	29.171781
803	1778.381739	32.779638	-1.387853	2.647502	24.378350
805	1780.468313	30.331689	-1.335361	2.658971	20.738959
807	1782.556964	28.121679	-1.205501	2.668887	18.018082
809	1784.645035	26.089316	-1.123672	2.672841	16.181988
811	1786.736102	24.283317	-1.025294	2.680074	14.319725
