crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	131.351395	839	0.000000
281474976710655.000000	Inf	840	0.000000
281474976710655.000000	126.696716	841	0.000000
281474976710655.000000	122.046043	842	0.000000
281474976710655.000000	105.266502	843	0.000000
281474976710655.000000	109.817085	844	0.000000
281474976710655.000000	99.521347	845	0.000000
281474976710655.000000	49.274460	846	0.000000
281474976710655.000000	92.391693	847	0.000000
281474976710655.000000	93.604080	848	0.000000
281474976710655.000000	93.526199	849	0.000000
281474976710655.000000	81.985741	850	0.000000
281474976710655.000000	152.400482	851	0.000000
281474976710655.000000	53.081318	852	0.000000
281474976710655.000000	76.710022	853	0.000000
281474976710655.000000	46.898937	854	0.000000
281474976710655.000000	64.578033	855	0.000000
281474976710655.000000	68.832565	856	0.000000
281474976710655.000000	62.122822	857	0.000000
281474976710655.000000	47.665081	858	0.000000
281474976710655.000000	56.756775	859	0.000000
281474976710655.000000	51.347584	860	0.000000
281474976710655.000000	68.610222	861	0.000000
281474976710655.000000	45.888088	862	0.000000
281474976710655.000000	38.355064	863	0.000000
281474976710655.000000	43.394917	864	0.000000
281474976710655.000000	40.004505	865	0.000000
281474976710655.000000	32.918270	866	0.000000
281474976710655.000000	47.473526	867	0.000000
281474976710655.000000	29.604862	868	0.000000
281474976710655.000000	39.204750	869	0.000000
281474976710655.000000	30.975321	870	0.000000
281474976710655.000000	32.240608	871	0.000000
281474976710655.000000	30.537411	872	0.000000
281474976710655.000000	30.305872	873	0.000000
281474976710655.000000	29.354244	874	0.000000
281474976710655.000000	24.902161	875	0.000000
281474976710655.000000	20.464993	876	0.000000
281474976710655.000000	22.390373	877	0.000000
281474976710655.000000	20.529877	878	0.000000
281474976710655.000000	20.097937	879	0.000000
281474976710655.000000	18.727390	880	0.000000
281474976710655.000000	17.173412	881	0.000000
281474976710655.000000	16.875669	882	0.000000
281474976710655.000000	16.117174	883	0.000000
281474976710655.000000	15.881904	884	0.000000
281474976710655.000000	13.771727	885	0.000000
281474976710655.000000	13.963553	886	0.000000
281474976710655.000000	13.012285	887	0.000000
281474976710655.000000	12.487939	888	0.000000
