num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2365	6050.603764	80.587193	1.698755	-0.546661	143.170939
2367	6052.685800	75.676549	1.640870	-0.547741	112.496868
2369	6054.771621	70.661525	1.574316	-0.547549	104.128706
2371	6056.854035	65.900342	1.446218	-0.546668	95.168814
2373	6058.938431	61.383829	1.351529	-0.545101	90.976968
2375	6061.024637	56.874277	1.276482	-0.545545	70.275475
2377	6063.113008	52.508247	1.158861	-0.547597	62.509986
2379	6065.203330	48.418289	1.019759	-0.553874	55.144936
2381	6067.294187	44.889634	0.932702	-0.562507	44.630524
2383	6069.379583	41.822404	0.956779	-0.562927	40.034243
2385	6071.462844	38.830359	0.898458	-0.558022	33.269699
2387	6073.542523	35.865014	0.791978	-0.555113	28.610987
2389	6075.623460	33.046111	0.677266	-0.554812	25.018087
2391	6077.710192	30.380604	0.617421	-0.553478	21.004058
2393	6079.802251	27.801740	0.582339	-0.549457	17.916407
2395	6081.892676	25.603270	0.510701	-0.543669	15.423694
2397	6083.980156	23.767385	0.409852	-0.540004	12.296625
2399	6086.060509	21.876017	0.306275	-0.547262	10.669674
