crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	1104	0.000000
281474976710655.000000	147.076157	1105	0.000000
281474976710655.000000	66.008659	1106	0.000000
281474976710655.000000	130.113953	1107	0.000000
281474976710655.000000	130.312775	1108	0.000000
281474976710655.000000	Inf	1109	0.000000
281474976710655.000000	127.374290	1110	0.000000
281474976710655.000000	59.219440	1111	0.000000
281474976710655.000000	112.372688	1112	0.000000
281474976710655.000000	120.077797	1113	0.000000
281474976710655.000000	111.403770	1114	0.000000
281474976710655.000000	104.746712	1115	0.000000
281474976710655.000000	Inf	1116	0.000000
281474976710655.000000	106.451988	1117	0.000000
281474976710655.000000	96.414467	1118	0.000000
281474976710655.000000	64.373985	1119	0.000000
281474976710655.000000	185.479889	1120	0.000000
281474976710655.000000	43.685360	1121	0.000000
281474976710655.000000	87.738602	1122	0.000000
281474976710655.000000	84.117706	1123	0.000000
281474976710655.000000	54.024372	1124	0.000000
281474976710655.000000	160.310272	1125	0.000000
281474976710655.000000	75.316299	1126	0.000000
281474976710655.000000	50.103268	1127	0.000000
281474976710655.000000	68.852592	1128	0.000000
281474976710655.000000	67.387451	1129	0.000000
281474976710655.000000	42.821007	1130	0.000000
281474976710655.000000	61.777054	1131	0.000000
281474976710655.000000	125.026840	1132	0.000000
281474976710655.000000	58.523743	1133	0.000000
281474976710655.000000	46.702736	1134	0.000000
281474976710655.000000	54.806416	1135	0.000000
281474976710655.000000	86.166145	1136	0.000000
281474976710655.000000	53.693382	1137	0.000000
281474976710655.000000	48.246590	1138	0.000000
281474976710655.000000	56.939434	1139	0.000000
281474976710655.000000	37.721199	1140	0.000000
281474976710655.000000	36.380539	1141	0.000000
281474976710655.000000	33.992886	1142	0.000000
281474976710655.000000	34.835350	1143	0.000000
281474976710655.000000	43.905731	1144	0.000000
281474976710655.000000	49.966942	1145	0.000000
281474976710655.000000	40.450665	1146	0.000000
281474976710655.000000	32.315723	1147	0.000000
281474976710655.000000	32.514912	1148	0.000000
281474976710655.000000	33.922791	1149	0.000000
281474976710655.000000	35.305557	1150	0.000000
281474976710655.000000	28.770744	1151	0.000000
281474976710655.000000	27.320795	1152	0.000000
281474976710655.000000	25.887764	1153	0.000000
281474976710655.000000	26.433340	1154	0.000000
281474976710655.000000	31.203493	1155	0.000000
281474976710655.000000	25.854435	1156	0.000000
281474976710655.000000	25.956299	1157	0.000000
281474976710655.000000	22.942423	1158	0.000000
281474976710655.000000	24.076874	1159	0.000000
281474976710655.000000	21.179392	1160	0.000000
281474976710655.000000	23.005033	1161	0.000000
281474976710655.000000	22.389368	1162	0.000000
281474976710655.000000	21.514240	1163	0.000000
281474976710655.000000	19.871689	1164	0.000000
281474976710655.000000	19.027794	1165	0.000000
281474976710655.000000	19.243694	1166	0.000000
281474976710655.000000	17.228405	1167	0.000000
281474976710655.000000	17.550804	1168	0.000000
281474976710655.000000	16.222752	1169	0.000000
281474976710655.000000	16.787373	1170	0.000000
281474976710655.000000	16.105207	1171	0.000000
281474976710655.000000	15.619844	1172	0.000000
281474976710655.000000	14.058052	1173	0.000000
281474976710655.000000	13.120091	1174	0.000000
