crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	120.217972	1602	0.000000
281474976710655.000000	125.437866	1603	0.000000
281474976710655.000000	124.836517	1604	0.000000
281474976710655.000000	114.653572	1605	0.000000
281474976710655.000000	239.171814	1606	0.000000
281474976710655.000000	113.458549	1607	0.000000
281474976710655.000000	102.848228	1608	0.000000
281474976710655.000000	111.596169	1609	0.000000
281474976710655.000000	110.591118	1610	0.000000
281474976710655.000000	49.759441	1611	0.000000
281474976710655.000000	109.722191	1612	0.000000
281474976710655.000000	98.752831	1613	0.000000
281474976710655.000000	65.036125	1614	0.000000
281474976710655.000000	95.136002	1615	0.000000
281474976710655.000000	91.040062	1616	0.000000
281474976710655.000000	88.911346	1617	0.000000
281474976710655.000000	61.658863	1618	0.000000
281474976710655.000000	87.894226	1619	0.000000
281474976710655.000000	87.359314	1620	0.000000
281474976710655.000000	56.244812	1621	0.000000
281474976710655.000000	55.158184	1622	0.000000
281474976710655.000000	79.696648	1623	0.000000
281474976710655.000000	77.536110	1624	0.000000
281474976710655.000000	83.378181	1625	0.000000
281474976710655.000000	76.823593	1626	0.000000
281474976710655.000000	48.212666	1627	0.000000
281474976710655.000000	142.552200	1628	0.000000
281474976710655.000000	74.424179	1629	0.000000
281474976710655.000000	53.018658	1630	0.000000
281474976710655.000000	73.076126	1631	0.000000
281474976710655.000000	62.531471	1632	0.000000
281474976710655.000000	66.623215	1633	0.000000
281474976710655.000000	65.453308	1634	0.000000
281474976710655.000000	45.542912	1635	0.000000
281474976710655.000000	89.972160	1636	0.000000
281474976710655.000000	38.717606	1637	0.000000
281474976710655.000000	60.264572	1638	0.000000
281474976710655.000000	55.965321	1639	0.000000
281474976710655.000000	44.212387	1640	0.000000
281474976710655.000000	51.121014	1641	0.000000
281474976710655.000000	52.507668	1642	0.000000
281474976710655.000000	48.669556	1643	0.000000
281474976710655.000000	53.786144	1644	0.000000
281474976710655.000000	66.532951	1645	0.000000
281474976710655.000000	46.929207	1646	0.000000
281474976710655.000000	57.631786	1647	0.000000
281474976710655.000000	64.486252	1648	0.000000
281474976710655.000000	61.058842	1649	0.000000
281474976710655.000000	60.516544	1650	0.000000
281474976710655.000000	39.068100	1651	0.000000
281474976710655.000000	52.942261	1652	0.000000
281474976710655.000000	33.524525	1653	0.000000
281474976710655.000000	31.413923	1654	0.000000
281474976710655.000000	32.775436	1655	0.000000
281474976710655.000000	31.117952	1656	0.000000
281474976710655.000000	34.822121	1657	0.000000
281474976710655.000000	34.042805	1658	0.000000
281474976710655.000000	37.977291	1659	0.000000
281474976710655.000000	30.316902	1660	0.000000
281474976710655.000000	28.157454	1661	0.000000
281474976710655.000000	30.164587	1662	0.000000
281474976710655.000000	31.506535	1663	0.000000
281474976710655.000000	33.218845	1664	0.000000
281474976710655.000000	30.023548	1665	0.000000
281474976710655.000000	26.163214	1666	0.000000
281474976710655.000000	26.172594	1667	0.000000
281474976710655.000000	24.585917	1668	0.000000
281474976710655.000000	26.814405	1669	0.000000
281474976710655.000000	24.007538	1670	0.000000
281474976710655.000000	27.325197	1671	0.000000
281474976710655.000000	21.990602	1672	0.000000
281474976710655.000000	21.888933	1673	0.000000
281474976710655.000000	23.263319	1674	0.000000
281474976710655.000000	21.718714	1675	0.000000
281474976710655.000000	23.038359	1676	0.000000
281474976710655.000000	21.091837	1677	0.000000
281474976710655.000000	21.437359	1678	0.000000
281474976710655.000000	19.698107	1679	0.000000
281474976710655.000000	20.618917	1680	0.000000
281474976710655.000000	18.656588	1681	0.000000
281474976710655.000000	18.541897	1682	0.000000
281474976710655.000000	17.894907	1683	0.000000
281474976710655.000000	17.799910	1684	0.000000
281474976710655.000000	16.532181	1685	0.000000
281474976710655.000000	16.539598	1686	0.000000
281474976710655.000000	16.094669	1687	0.000000
281474976710655.000000	15.334057	1688	0.000000
281474976710655.000000	15.678316	1689	0.000000
281474976710655.000000	14.092752	1690	0.000000
281474976710655.000000	13.940153	1691	0.000000
281474976710655.000000	14.296535	1692	0.000000
281474976710655.000000	13.158338	1693	0.000000
281474976710655.000000	13.773062	1694	0.000000
281474976710655.000000	13.060437	1695	0.000000
281474976710655.000000	12.399981	1696	0.000000
