crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	-113.840111	1761	0.000000
281474976710655.000000	-48.880409	1762	0.000000
281474976710655.000000	-79.068207	1763	0.000000
281474976710655.000000	-56.593624	1764	0.000000
281474976710655.000000	-45.302891	1765	0.000000
281474976710655.000000	-44.694798	1766	0.000000
281474976710655.000000	-27.899836	1767	0.000000
281474976710655.000000	-21.186836	1768	0.000000
281474976710655.000000	-15.767196	1769	0.000000
281474976710655.000000	-12.778577	1770	0.000000
281474976710655.000000	-9.328180	1771	0.000000
281474976710655.000000	-7.209738	1772	0.000000
281474976710655.000000	-5.716876	1773	0.000000
281474976710655.000000	-4.201433	1774	0.000000
281474976710655.000000	-3.225091	1775	0.000000
281474976710655.000000	-2.482721	1776	0.000000
