num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
863	1578.110580	82.612552	1.749707	-0.531002	92.737672
865	1580.190621	81.903471	1.789840	-0.531117	90.148784
867	1582.271013	81.188997	1.810578	-0.532237	92.381469
869	1584.350102	80.751910	1.841241	-0.533044	97.882831
871	1586.429900	80.032553	1.849898	-0.532714	90.331025
873	1588.510089	79.468928	1.895543	-0.533016	89.365135
875	1590.589948	78.886325	1.913474	-0.532844	88.249502
877	1592.669127	78.335477	1.950676	-0.531913	92.641961
879	1594.748156	77.689391	1.981553	-0.530945	86.581810
881	1596.827889	77.049848	2.023514	-0.531565	86.355479
883	1598.907139	76.450481	2.044730	-0.531442	81.930639
885	1600.985962	75.900822	2.072463	-0.531506	83.611475
887	1603.064803	75.323571	2.096425	-0.531400	81.559448
889	1605.143335	74.661825	2.139274	-0.531485	79.257159
891	1607.223053	74.113790	2.200692	-0.530952	78.639394
893	1609.301298	73.497760	2.206089	-0.530383	80.031241
895	1611.379693	72.791300	2.208029	-0.529978	76.448102
897	1613.459082	72.154288	2.257610	-0.528732	73.931446
899	1615.537954	71.569330	2.273540	-0.529124	72.194233
901	1617.617589	70.973048	2.313505	-0.529356	72.184509
903	1619.697153	70.485242	2.340335	-0.527997	73.143228
905	1621.776329	69.832957	2.332257	-0.527600	72.745645
907	1623.855900	69.292475	2.367772	-0.526913	67.198913
909	1625.935681	68.696138	2.373878	-0.527419	69.338187
911	1628.015190	68.147628	2.404347	-0.527328	67.594450
913	1630.093956	67.627474	2.407375	-0.527100	69.064784
915	1632.172791	67.041356	2.429664	-0.527010	65.875503
917	1634.251988	66.454159	2.460065	-0.526722	62.575016
919	1636.330254	66.086080	2.479672	-0.526328	61.467321
921	1638.409169	65.358909	2.506232	-0.525427	61.662463
923	1640.487650	64.800135	2.499253	-0.524463	61.480346
925	1642.565746	64.265882	2.514120	-0.523538	59.358056
927	1644.645248	63.586393	2.529558	-0.523563	56.372036
929	1646.723990	63.017802	2.549388	-0.523710	56.083338
931	1648.803218	62.422527	2.574588	-0.524008	56.182506
933	1650.883522	61.974470	2.591923	-0.524875	56.616522
935	1652.962869	61.357495	2.593958	-0.525191	54.403434
937	1655.042260	60.861317	2.607597	-0.525351	53.425913
939	1657.122231	60.290472	2.647578	-0.525379	51.807124
941	1659.201620	59.794529	2.670987	-0.524635	52.547855
943	1661.280431	59.316799	2.671379	-0.524871	49.625066
945	1663.359703	58.760663	2.687235	-0.525178	49.665288
947	1665.438769	58.274239	2.685519	-0.525021	48.974115
949	1667.517453	57.710487	2.716556	-0.524463	48.226047
951	1669.596377	57.172596	2.728785	-0.524397	47.538585
953	1671.675073	56.706375	2.759331	-0.524363	47.858257
955	1673.753880	56.164870	2.779964	-0.525102	45.243178
957	1675.831460	55.613029	2.759855	-0.524727	44.414126
959	1677.910067	55.177438	2.779672	-0.525352	44.339439
961	1679.987470	54.787068	2.800920	-0.524635	44.640471
963	1682.066614	54.134461	2.788908	-0.525383	42.526257
965	1684.144895	53.737947	2.802167	-0.525179	42.152941
967	1686.224157	53.228774	2.827813	-0.524557	41.350927
969	1688.303072	52.704148	2.860272	-0.523942	40.635764
971	1690.382240	52.206342	2.854927	-0.523642	39.268502
973	1692.461709	51.820481	2.869220	-0.523167	38.828991
975	1694.540982	51.371579	2.889453	-0.522894	38.204926
977	1696.620104	50.859337	2.887991	-0.522765	37.768585
979	1698.699033	50.388371	2.892314	-0.522844	37.300217
981	1700.779190	50.026923	2.948452	-0.521490	36.558730
983	1702.857107	49.485972	2.930289	-0.522348	36.180603
985	1704.935723	49.057712	2.938159	-0.521850	36.023226
987	1707.013889	48.709730	2.957301	-0.521063	34.250301
989	1709.092109	48.159566	2.939473	-0.521300	34.317700
991	1711.169678	47.786727	2.965430	-0.520911	33.071708
993	1713.248773	47.272115	2.969246	-0.520240	32.712908
995	1715.327846	46.836352	2.975121	-0.521525	32.546885
997	1717.406861	46.278579	2.989403	-0.520730	33.002563
999	1719.485279	45.820570	2.986213	-0.520997	31.284800
1001	1721.564849	45.408098	2.984841	-0.522042	30.411183
1003	1723.645020	45.007403	2.999085	-0.521546	30.305280
1005	1725.724364	44.567673	2.994681	-0.522244	29.506804
1007	1727.803320	44.119374	3.016021	-0.522227	28.657103
1009	1729.882866	43.780423	3.011928	-0.521779	28.465691
1011	1731.962056	43.367729	3.014440	-0.521932	26.982181
1013	1734.040286	43.068963	3.026817	-0.520596	27.953931
1015	1736.117776	42.591906	3.043456	-0.521282	26.193474
1017	1738.196259	42.275217	3.016454	-0.520558	26.032029
1019	1740.274090	41.856908	3.052963	-0.521104	27.462648
1021	1742.352283	41.432039	3.044710	-0.521855	25.575263
1023	1744.429337	41.176954	3.015618	-0.522672	24.873105
1025	1746.510797	40.627249	3.042798	-0.523686	25.187022
