num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2879	6884.480213	89.775092	0.656892	2.625443	131.260785
2881	6886.565062	87.288593	0.654368	2.629761	127.514140
2883	6888.650770	85.653643	0.577163	2.635342	122.801537
2885	6890.734501	83.468721	0.462349	2.636126	118.001807
2887	6892.815953	81.726687	0.381380	2.634619	110.398054
2889	6894.895811	79.845013	0.317076	2.637671	108.004352
2891	6896.975549	77.880497	0.245607	2.642352	99.830854
2893	6899.059292	75.572169	0.122018	2.642020	97.189855
2895	6901.146968	73.342171	0.009025	2.632048	95.173777
2897	6903.234359	71.740175	0.031166	2.626881	93.589950
2899	6905.316855	70.132857	0.060987	2.628311	83.408523
2901	6907.395886	68.350197	0.014693	2.632378	80.491514
2903	6909.473743	66.512126	-0.059137	2.634618	76.682514
2905	6911.553686	64.627945	-0.163795	2.634966	71.121876
2907	6913.634360	62.713715	-0.212318	2.632474	68.911825
2909	6915.717538	60.868728	-0.279897	2.630235	63.274957
2911	6917.799432	58.963488	-0.295635	2.627535	57.719743
2913	6919.885018	57.048437	-0.283287	2.628633	57.872943
2915	6921.971776	55.374373	-0.333810	2.632020	54.088202
2917	6924.058359	53.916117	-0.370457	2.636502	52.384410
2919	6926.141825	52.659984	-0.435873	2.635657	48.630292
2921	6928.222409	51.302805	-0.504887	2.633112	43.781534
2923	6930.298366	49.813554	-0.558600	2.628005	42.114940
2925	6932.376074	48.280382	-0.545932	2.623120	40.521056
2927	6934.453091	46.664613	-0.574156	2.620788	37.789190
2929	6936.535764	44.866888	-0.585083	2.620438	37.366129
2931	6938.619452	43.491140	-0.593664	2.622205	34.821697
2933	6940.700780	42.346313	-0.627066	2.624586	30.871783
2935	6942.783024	41.085037	-0.638294	2.627693	28.677690
2937	6944.861519	39.782391	-0.664166	2.631642	27.356325
2939	6946.945692	38.608206	-0.709994	2.632956	27.217331
2941	6949.032372	37.276622	-0.781781	2.629529	25.503663
2943	6951.122643	36.247483	-0.750257	2.623036	24.847746
2945	6953.210689	35.102750	-0.768025	2.617109	23.309974
2947	6955.294963	34.176793	-0.739106	2.615353	20.930185
2949	6957.377752	33.078595	-0.743343	2.614853	19.572744
2951	6959.460180	32.040236	-0.735624	2.616924	17.496074
2953	6961.539557	30.941024	-0.741819	2.617655	17.269722
2955	6963.618099	30.021902	-0.762174	2.618694	15.586834
2957	6965.698491	29.026304	-0.766140	2.619846	14.598755
