crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	55.844795	366	0.000000
281474976710655.000000	50.689381	367	0.000000
281474976710655.000000	90.035828	368	0.000000
281474976710655.000000	39.763344	369	0.000000
281474976710655.000000	42.769241	370	0.000000
281474976710655.000000	34.355839	371	0.000000
281474976710655.000000	26.676672	372	0.000000
281474976710655.000000	22.353750	373	0.000000
281474976710655.000000	17.793888	374	0.000000
281474976710655.000000	14.481938	375	0.000000
281474976710655.000000	12.284417	376	0.000000
281474976710655.000000	10.170339	377	0.000000
281474976710655.000000	7.772835	378	0.000000
281474976710655.000000	6.399406	379	0.000000
281474976710655.000000	4.968209	380	0.000000
