crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	129.451294	978	0.000000
281474976710655.000000	116.399101	979	0.000000
281474976710655.000000	Inf	980	0.000000
281474976710655.000000	125.424156	981	0.000000
281474976710655.000000	54.720097	982	0.000000
281474976710655.000000	98.775208	983	0.000000
281474976710655.000000	100.828819	984	0.000000
281474976710655.000000	102.437065	985	0.000000
281474976710655.000000	90.227768	986	0.000000
281474976710655.000000	60.048428	987	0.000000
281474976710655.000000	59.425781	988	0.000000
281474976710655.000000	82.375526	989	0.000000
281474976710655.000000	51.587547	990	0.000000
281474976710655.000000	78.459358	991	0.000000
281474976710655.000000	76.627258	992	0.000000
281474976710655.000000	67.913063	993	0.000000
281474976710655.000000	63.210262	994	0.000000
281474976710655.000000	63.089462	995	0.000000
281474976710655.000000	61.400188	996	0.000000
281474976710655.000000	42.627659	997	0.000000
281474976710655.000000	61.167191	998	0.000000
281474976710655.000000	51.879959	999	0.000000
281474976710655.000000	36.181488	1000	0.000000
281474976710655.000000	45.622375	1001	0.000000
281474976710655.000000	34.767689	1002	0.000000
281474976710655.000000	36.401985	1003	0.000000
281474976710655.000000	45.296165	1004	0.000000
281474976710655.000000	43.155468	1005	0.000000
281474976710655.000000	39.301178	1006	0.000000
281474976710655.000000	32.639763	1007	0.000000
281474976710655.000000	33.348709	1008	0.000000
281474976710655.000000	29.247631	1009	0.000000
281474976710655.000000	31.299612	1010	0.000000
281474976710655.000000	27.790930	1011	0.000000
281474976710655.000000	26.595636	1012	0.000000
281474976710655.000000	26.272346	1013	0.000000
281474976710655.000000	24.074759	1014	0.000000
281474976710655.000000	23.297258	1015	0.000000
281474976710655.000000	22.251488	1016	0.000000
281474976710655.000000	18.975231	1017	0.000000
281474976710655.000000	20.099550	1018	0.000000
281474976710655.000000	18.800434	1019	0.000000
281474976710655.000000	18.083801	1020	0.000000
281474976710655.000000	16.674288	1021	0.000000
281474976710655.000000	15.063037	1022	0.000000
281474976710655.000000	14.666211	1023	0.000000
281474976710655.000000	14.080939	1024	0.000000
281474976710655.000000	13.241990	1025	0.000000
281474976710655.000000	12.248380	1026	0.000000
281474976710655.000000	11.687405	1027	0.000000
281474976710655.000000	11.416211	1028	0.000000
281474976710655.000000	10.690901	1029	0.000000
281474976710655.000000	9.561639	1030	0.000000
281474976710655.000000	8.981572	1031	0.000000
