crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	2220	0.000000
281474976710655.000000	-102.215378	2221	0.000000
281474976710655.000000	Inf	2222	0.000000
281474976710655.000000	-94.542107	2223	0.000000
281474976710655.000000	-37.910343	2224	0.000000
281474976710655.000000	-77.100327	2225	0.000000
281474976710655.000000	-59.501102	2226	0.000000
281474976710655.000000	-70.012047	2227	0.000000
281474976710655.000000	-41.187073	2228	0.000000
281474976710655.000000	-104.509850	2229	0.000000
281474976710655.000000	-66.598740	2230	0.000000
281474976710655.000000	-46.398457	2231	0.000000
281474976710655.000000	-47.841167	2232	0.000000
281474976710655.000000	-45.634926	2233	0.000000
281474976710655.000000	-38.224541	2234	0.000000
281474976710655.000000	-35.401089	2235	0.000000
281474976710655.000000	-34.106667	2236	0.000000
281474976710655.000000	-37.954891	2237	0.000000
281474976710655.000000	-26.749115	2238	0.000000
281474976710655.000000	-28.838408	2239	0.000000
281474976710655.000000	-23.947948	2240	0.000000
281474976710655.000000	-23.640448	2241	0.000000
281474976710655.000000	-20.723536	2242	0.000000
281474976710655.000000	-20.390600	2243	0.000000
281474976710655.000000	-17.683928	2244	0.000000
281474976710655.000000	-16.443720	2245	0.000000
281474976710655.000000	-14.889281	2246	0.000000
281474976710655.000000	-14.042422	2247	0.000000
281474976710655.000000	-13.581054	2248	0.000000
281474976710655.000000	-11.205153	2249	0.000000
281474976710655.000000	-10.240404	2250	0.000000
281474976710655.000000	-9.744128	2251	0.000000
281474976710655.000000	-9.004869	2252	0.000000
281474976710655.000000	-8.601061	2253	0.000000
