crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	2096	0.000000
281474976710655.000000	Inf	2097	0.000000
281474976710655.000000	Inf	2098	0.000000
281474976710655.000000	-149.692764	2099	0.000000
281474976710655.000000	Inf	2100	0.000000
281474976710655.000000	-125.981697	2101	0.000000
281474976710655.000000	-114.909462	2102	0.000000
281474976710655.000000	-112.753525	2103	0.000000
281474976710655.000000	-49.880444	2104	0.000000
281474976710655.000000	-103.697701	2105	0.000000
281474976710655.000000	-79.864937	2106	0.000000
281474976710655.000000	-39.258705	2107	0.000000
281474976710655.000000	-77.157768	2108	0.000000
281474976710655.000000	-78.328979	2109	0.000000
281474976710655.000000	-72.020462	2110	0.000000
281474976710655.000000	-49.488033	2111	0.000000
281474976710655.000000	-61.894798	2112	0.000000
281474976710655.000000	-59.436317	2113	0.000000
281474976710655.000000	-53.253780	2114	0.000000
281474976710655.000000	-51.964443	2115	0.000000
281474976710655.000000	-43.027813	2116	0.000000
281474976710655.000000	-47.991379	2117	0.000000
281474976710655.000000	-37.071556	2118	0.000000
281474976710655.000000	-27.837032	2119	0.000000
281474976710655.000000	-28.551853	2120	0.000000
281474976710655.000000	-28.664257	2121	0.000000
281474976710655.000000	-27.422075	2122	0.000000
281474976710655.000000	-25.522022	2123	0.000000
281474976710655.000000	-23.823896	2124	0.000000
281474976710655.000000	-20.058943	2125	0.000000
281474976710655.000000	-18.498795	2126	0.000000
281474976710655.000000	-17.627018	2127	0.000000
281474976710655.000000	-16.176348	2128	0.000000
281474976710655.000000	-14.608973	2129	0.000000
281474976710655.000000	-13.030441	2130	0.000000
281474976710655.000000	-11.997691	2131	0.000000
281474976710655.000000	-11.358147	2132	0.000000
281474976710655.000000	-10.746688	2133	0.000000
281474976710655.000000	-9.652481	2134	0.000000
