crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.316880	1423	0.000000
281474976710655.000000	3.139992	1424	0.000000
281474976710655.000000	4.970804	1425	0.000000
281474976710655.000000	11.575503	1426	0.000000
281474976710655.000000	11.304060	1427	0.000000
281474976710655.000000	5.243436	1428	0.000000
281474976710655.000000	2.068229	1429	0.000000
281474976710655.000000	Inf	1430	0.000000
281474976710655.000000	-7.580895	1431	0.000000
281474976710655.000000	-64.540382	1432	0.000000
281474976710655.000000	3.800225	1433	0.000000
281474976710655.000000	1.476991	1434	0.000000
281474976710655.000000	1.113712	1435	0.000000
281474976710655.000000	3.728989	1436	0.000000
281474976710655.000000	7.584848	1437	0.000000
281474976710655.000000	5.968644	1438	0.000000
281474976710655.000000	6.511797	1439	0.000000
281474976710655.000000	4.816275	1440	0.000000
281474976710655.000000	2.713715	1441	0.000000
281474976710655.000000	73.669258	1442	0.000000
281474976710655.000000	2.131389	1443	0.000000
281474976710655.000000	30.469324	1444	0.000000
281474976710655.000000	10.631901	1445	0.000000
281474976710655.000000	4.556453	1446	0.000000
281474976710655.000000	3.370459	1447	0.000000
281474976710655.000000	1.859089	1448	0.000000
281474976710655.000000	1.581571	1449	0.000000
281474976710655.000000	0.972500	1450	0.000000
281474976710655.000000	2.361361	1451	0.000000
281474976710655.000000	-4.173997	1452	0.000000
281474976710655.000000	4.033477	1453	0.000000
281474976710655.000000	143.436844	1454	0.000000
281474976710655.000000	3.470249	1455	0.000000
281474976710655.000000	1.626929	1456	0.000000
281474976710655.000000	1.097281	1457	0.000000
281474976710655.000000	1.118734	1458	0.000000
281474976710655.000000	2.267430	1459	0.000000
281474976710655.000000	5.495144	1460	0.000000
281474976710655.000000	7.785318	1461	0.000000
281474976710655.000000	13.315588	1462	0.000000
281474976710655.000000	6.377425	1463	0.000000
281474976710655.000000	4.831773	1464	0.000000
281474976710655.000000	6.026387	1465	0.000000
281474976710655.000000	1.600818	1466	0.000000
281474976710655.000000	2.228224	1467	0.000000
281474976710655.000000	57.594578	1468	0.000000
281474976710655.000000	Inf	1469	0.000000
281474976710655.000000	96.177086	1470	0.000000
281474976710655.000000	9.581674	1471	0.000000
281474976710655.000000	38.001774	1472	0.000000
281474976710655.000000	2.294810	1473	0.000000
281474976710655.000000	24.175323	1474	0.000000
281474976710655.000000	-11.286672	1475	0.000000
281474976710655.000000	1.902702	1476	0.000000
281474976710655.000000	2.440915	1477	0.000000
281474976710655.000000	1.553892	1478	0.000000
281474976710655.000000	1.116840	1479	0.000000
281474976710655.000000	1.564203	1480	0.000000
281474976710655.000000	1.957859	1481	0.000000
281474976710655.000000	9.806851	1482	0.000000
281474976710655.000000	Inf	1483	0.000000
281474976710655.000000	10.641198	1484	0.000000
281474976710655.000000	3.586677	1485	0.000000
281474976710655.000000	3.957784	1486	0.000000
281474976710655.000000	2.160686	1487	0.000000
281474976710655.000000	1.798895	1488	0.000000
281474976710655.000000	32.838993	1489	0.000000
281474976710655.000000	3.548212	1490	0.000000
281474976710655.000000	1.881159	1491	0.000000
