crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	125.621994	1722	0.000000
281474976710655.000000	126.727203	1723	0.000000
281474976710655.000000	62.340019	1724	0.000000
281474976710655.000000	112.104866	1725	0.000000
281474976710655.000000	120.566841	1726	0.000000
281474976710655.000000	57.808788	1727	0.000000
281474976710655.000000	102.315964	1728	0.000000
281474976710655.000000	Inf	1729	0.000000
281474976710655.000000	112.102501	1730	0.000000
281474976710655.000000	Inf	1731	0.000000
281474976710655.000000	94.459702	1732	0.000000
281474976710655.000000	97.282852	1733	0.000000
281474976710655.000000	199.048599	1734	0.000000
281474976710655.000000	94.528572	1735	0.000000
281474976710655.000000	92.502655	1736	0.000000
281474976710655.000000	47.271935	1737	0.000000
281474976710655.000000	86.880028	1738	0.000000
281474976710655.000000	45.970608	1739	0.000000
281474976710655.000000	169.941437	1740	0.000000
281474976710655.000000	79.209686	1741	0.000000
281474976710655.000000	84.359192	1742	0.000000
281474976710655.000000	83.100822	1743	0.000000
281474976710655.000000	50.432365	1744	0.000000
281474976710655.000000	146.970871	1745	0.000000
281474976710655.000000	74.990631	1746	0.000000
281474976710655.000000	69.737999	1747	0.000000
281474976710655.000000	72.390160	1748	0.000000
281474976710655.000000	67.682770	1749	0.000000
281474976710655.000000	71.540680	1750	0.000000
281474976710655.000000	136.632111	1751	0.000000
281474976710655.000000	50.468651	1752	0.000000
281474976710655.000000	63.036427	1753	0.000000
281474976710655.000000	99.299637	1754	0.000000
281474976710655.000000	60.277546	1755	0.000000
281474976710655.000000	58.578144	1756	0.000000
281474976710655.000000	91.917381	1757	0.000000
281474976710655.000000	37.241913	1758	0.000000
281474976710655.000000	55.448582	1759	0.000000
281474976710655.000000	44.070389	1760	0.000000
281474976710655.000000	50.679611	1761	0.000000
281474976710655.000000	50.244255	1762	0.000000
281474976710655.000000	57.827271	1763	0.000000
281474976710655.000000	40.828529	1764	0.000000
281474976710655.000000	37.688629	1765	0.000000
281474976710655.000000	48.572170	1766	0.000000
281474976710655.000000	57.115089	1767	0.000000
281474976710655.000000	36.824577	1768	0.000000
281474976710655.000000	61.819122	1769	0.000000
281474976710655.000000	40.892578	1770	0.000000
281474976710655.000000	40.502087	1771	0.000000
281474976710655.000000	34.063663	1772	0.000000
281474976710655.000000	42.139160	1773	0.000000
281474976710655.000000	41.988762	1774	0.000000
281474976710655.000000	34.017311	1775	0.000000
281474976710655.000000	46.251404	1776	0.000000
281474976710655.000000	37.888245	1777	0.000000
281474976710655.000000	30.431936	1778	0.000000
281474976710655.000000	33.374081	1779	0.000000
281474976710655.000000	28.832184	1780	0.000000
281474976710655.000000	27.563284	1781	0.000000
281474976710655.000000	26.836901	1782	0.000000
281474976710655.000000	31.948662	1783	0.000000
281474976710655.000000	24.959188	1784	0.000000
281474976710655.000000	24.674461	1785	0.000000
281474976710655.000000	28.800152	1786	0.000000
281474976710655.000000	25.060469	1787	0.000000
281474976710655.000000	24.433006	1788	0.000000
281474976710655.000000	27.470377	1789	0.000000
281474976710655.000000	25.525175	1790	0.000000
281474976710655.000000	23.442976	1791	0.000000
281474976710655.000000	23.867338	1792	0.000000
281474976710655.000000	22.299465	1793	0.000000
281474976710655.000000	21.762959	1794	0.000000
281474976710655.000000	21.016920	1795	0.000000
281474976710655.000000	21.511307	1796	0.000000
281474976710655.000000	20.024445	1797	0.000000
281474976710655.000000	20.017591	1798	0.000000
281474976710655.000000	20.142057	1799	0.000000
281474976710655.000000	18.071732	1800	0.000000
281474976710655.000000	17.929897	1801	0.000000
281474976710655.000000	17.583416	1802	0.000000
281474976710655.000000	17.015646	1803	0.000000
281474976710655.000000	17.129387	1804	0.000000
281474976710655.000000	17.131063	1805	0.000000
281474976710655.000000	15.836884	1806	0.000000
281474976710655.000000	16.577103	1807	0.000000
281474976710655.000000	15.560051	1808	0.000000
281474976710655.000000	15.043664	1809	0.000000
281474976710655.000000	14.552524	1810	0.000000
281474976710655.000000	14.561990	1811	0.000000
281474976710655.000000	14.236455	1812	0.000000
281474976710655.000000	13.909471	1813	0.000000
281474976710655.000000	12.125298	1814	0.000000
281474976710655.000000	12.324684	1815	0.000000
281474976710655.000000	11.291440	1816	0.000000
281474976710655.000000	11.601620	1817	0.000000
281474976710655.000000	11.013997	1818	0.000000
281474976710655.000000	10.934381	1819	0.000000
