crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	105.554855	565	0.000000
281474976710655.000000	46.804493	566	0.000000
281474976710655.000000	82.399246	567	0.000000
281474976710655.000000	83.418617	568	0.000000
281474976710655.000000	68.897217	569	0.000000
281474976710655.000000	62.245106	570	0.000000
281474976710655.000000	38.749878	571	0.000000
281474976710655.000000	32.407757	572	0.000000
281474976710655.000000	36.235538	573	0.000000
281474976710655.000000	36.771927	574	0.000000
281474976710655.000000	42.231823	575	0.000000
281474976710655.000000	34.881844	576	0.000000
281474976710655.000000	27.562515	577	0.000000
281474976710655.000000	23.588802	578	0.000000
281474976710655.000000	22.336088	579	0.000000
281474976710655.000000	18.666334	580	0.000000
281474976710655.000000	17.302643	581	0.000000
281474976710655.000000	14.257997	582	0.000000
281474976710655.000000	12.860147	583	0.000000
281474976710655.000000	11.593805	584	0.000000
281474976710655.000000	10.611370	585	0.000000
281474976710655.000000	9.482225	586	0.000000
281474976710655.000000	8.086718	587	0.000000
281474976710655.000000	7.052211	588	0.000000
281474976710655.000000	6.112624	589	0.000000
