crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	2163	0.000000
281474976710655.000000	-105.482841	2164	0.000000
281474976710655.000000	-82.744469	2165	0.000000
281474976710655.000000	-47.752991	2166	0.000000
281474976710655.000000	-91.239235	2167	0.000000
281474976710655.000000	-43.804466	2168	0.000000
281474976710655.000000	-74.476578	2169	0.000000
281474976710655.000000	-47.811310	2170	0.000000
281474976710655.000000	-39.196903	2171	0.000000
281474976710655.000000	-44.200256	2172	0.000000
281474976710655.000000	-53.280064	2173	0.000000
281474976710655.000000	-37.819965	2174	0.000000
281474976710655.000000	-45.549419	2175	0.000000
281474976710655.000000	-49.399105	2176	0.000000
281474976710655.000000	-43.007294	2177	0.000000
281474976710655.000000	-41.682621	2178	0.000000
281474976710655.000000	-33.579155	2179	0.000000
281474976710655.000000	-33.187408	2180	0.000000
281474976710655.000000	-26.984468	2181	0.000000
281474976710655.000000	-29.120489	2182	0.000000
281474976710655.000000	-24.535116	2183	0.000000
281474976710655.000000	-24.004583	2184	0.000000
281474976710655.000000	-21.629923	2185	0.000000
281474976710655.000000	-19.075741	2186	0.000000
281474976710655.000000	-18.678808	2187	0.000000
281474976710655.000000	-16.262543	2188	0.000000
281474976710655.000000	-13.428141	2189	0.000000
281474976710655.000000	-14.174828	2190	0.000000
281474976710655.000000	-11.515547	2191	0.000000
281474976710655.000000	-11.479903	2192	0.000000
281474976710655.000000	-10.254012	2193	0.000000
281474976710655.000000	-9.973444	2194	0.000000
281474976710655.000000	-9.011992	2195	0.000000
281474976710655.000000	-7.997470	2196	0.000000
281474976710655.000000	-7.461435	2197	0.000000
281474976710655.000000	-7.044963	2198	0.000000
