num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2159	5450.170027	19.642422	-7.154195	-0.345083	7.261872
2163	5455.830052	75.679258	-8.127987	-0.528777	109.096153
2165	5457.913497	70.865592	-7.962461	-0.531278	92.453997
2167	5459.998133	66.137791	-7.840735	-0.532660	86.265189
2169	5462.079540	61.651884	-7.664599	-0.532347	94.988258
2171	5464.164949	57.325224	-7.475378	-0.533843	74.233237
2173	5466.251274	53.209086	-7.302431	-0.533107	60.862710
2175	5468.334664	49.124990	-7.132502	-0.535106	55.876758
2177	5470.422913	45.171777	-6.979812	-0.539046	47.578034
2179	5472.515548	41.630109	-6.779790	-0.547015	40.075506
2181	5474.607999	38.673108	-6.458879	-0.553007	31.714230
2183	5476.694087	36.038109	-6.065904	-0.551683	26.673203
2185	5478.776985	33.344043	-5.711406	-0.545859	24.390138
2187	5480.857738	30.782187	-5.345606	-0.542060	21.982592
2189	5482.941351	28.276719	-4.966799	-0.540716	18.779120
2191	5485.031000	25.977878	-4.606288	-0.536684	13.513430
2193	5487.120134	23.888155	-4.260530	-0.534198	11.417703
2195	5489.210705	22.060769	-3.969507	-0.529366	10.615991
2197	5491.288970	20.440674	-3.736637	-0.531157	8.717314
