num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2695	3880.848206	90.456112	-2.790762	-3.655670	119.046944
2697	3882.929018	89.516720	-2.762384	2.627495	126.324580
2699	3885.010231	88.270652	-2.683205	2.625143	114.125098
2701	3887.092171	87.211947	-2.671927	2.623520	115.508760
2703	3889.173915	86.682764	-2.414777	2.622625	111.954221
2705	3891.255076	85.171255	-2.499070	2.622787	119.308670
2707	3893.336909	84.559916	-2.297265	2.620478	105.782292
2709	3895.418708	83.437656	-2.223053	2.621812	104.584987
2711	3897.498886	82.519890	-2.044907	2.620712	112.860760
2713	3899.580394	81.719843	-2.000325	2.620254	99.131094
2715	3901.659382	80.623264	-1.992607	2.616804	102.802335
2717	3903.740702	79.709099	-1.864465	2.615928	92.887602
2719	3905.821315	78.926970	-1.803959	2.616028	95.265629
2721	3907.902520	77.939956	-1.716260	2.612851	92.667021
2723	3909.982502	77.021324	-1.774791	2.611137	91.343643
2725	3912.063577	76.165240	-1.718758	2.611796	89.600093
2727	3914.144729	75.187243	-1.619412	2.609998	86.478658
2729	3916.225878	74.217009	-1.640289	2.610529	85.421117
2731	3918.307261	73.447117	-1.494916	2.608822	82.456321
2733	3920.388728	72.535413	-1.486011	2.608811	80.776432
2735	3922.470114	71.651051	-1.405631	2.608699	80.297318
2737	3924.552017	70.872594	-1.411218	2.606718	78.216153
2739	3926.634157	69.925446	-1.282398	2.605481	73.284152
2741	3928.715718	69.058224	-1.241347	2.605402	73.178825
2743	3930.797414	68.205280	-1.222391	2.603779	71.202662
2745	3932.878822	67.333370	-1.226263	2.603287	68.146873
2747	3934.959243	66.565873	-1.192037	2.601712	67.754627
2749	3937.039754	65.730274	-1.259357	2.602681	65.089848
2751	3939.120184	64.981675	-1.218041	2.601920	64.136380
2753	3941.200216	64.118523	-1.163467	2.601226	63.132129
2755	3943.280206	63.406811	-1.095880	2.601866	61.846690
2757	3945.361539	62.466697	-1.075768	2.600760	59.469417
2759	3947.442610	61.768440	-1.028393	2.601854	58.902543
2761	3949.522996	61.063841	-0.978381	2.601868	54.495583
2763	3951.604305	60.173083	-0.918134	2.601876	56.173912
2765	3953.685613	59.410372	-0.865696	2.600452	52.119659
2767	3955.766851	58.642963	-0.826914	2.600889	52.065086
2769	3957.848272	57.833272	-0.756896	2.601031	51.745862
2771	3959.930013	57.046975	-0.621256	2.601794	49.535870
2773	3962.011254	56.278155	-0.619829	2.601221	47.616560
2775	3964.091778	55.594965	-0.543819	2.601374	45.854769
2777	3966.172809	54.893336	-0.456427	2.600557	45.495763
2779	3968.252523	54.237863	-0.487475	2.600136	43.489050
2781	3970.332330	53.435067	-0.508780	2.599027	42.185046
2783	3972.412228	52.830630	-0.389472	2.598350	41.855770
2785	3974.492376	52.000437	-0.327633	2.597145	40.558397
2787	3976.571885	51.370352	-0.302411	2.596428	39.297093
2789	3978.651914	50.716545	-0.313820	2.595336	39.312002
2791	3980.732353	50.005708	-0.285073	2.595012	37.996942
2793	3982.812884	49.378068	-0.271537	2.594707	36.263259
2795	3984.893704	48.590375	-0.145301	2.595815	35.623584
2797	3986.975184	47.892822	-0.187362	2.595695	34.213616
2799	3989.056208	47.280791	-0.161908	2.596249	33.799578
2801	3991.138680	46.554346	-0.104998	2.597187	32.029298
2803	3993.220170	45.962315	-0.089569	2.598352	31.524163
2805	3995.301844	45.233664	-0.037586	2.599137	29.513929
2807	3997.383496	44.695706	-0.034369	2.599465	29.299632
2809	3999.464637	44.178797	-0.049921	2.599283	28.254588
2811	4001.545685	43.530911	0.010670	2.600283	28.666644
2813	4003.626061	42.934634	-0.019006	2.600586	26.968930
2815	4005.706035	42.344072	-0.011685	2.600201	26.411616
2817	4007.785282	41.789883	-0.029881	2.600151	25.853676
2819	4009.864970	41.166266	0.015888	2.600908	25.735031
2821	4011.945794	40.591804	0.007651	2.600627	24.872734
2823	4014.025638	40.046593	0.021316	2.600438	24.004648
2825	4016.106244	39.482582	0.068271	2.603046	22.404535
2827	4018.186238	38.818207	0.073905	2.604718	22.876167
2829	4020.267576	38.308548	0.099841	2.605575	21.468094
2831	4022.348719	37.755120	0.117786	2.607597	20.986365
2833	4024.430318	37.229209	0.143030	2.609166	20.348672
2835	4026.511138	36.618619	0.181835	2.610775	19.710566
2837	4028.593492	36.116307	0.205785	2.612952	19.384338
2839	4030.673334	35.634258	0.243078	2.614965	19.187517
2841	4032.753991	35.036337	0.301354	2.616439	18.184479
2843	4034.833158	34.541685	0.307078	2.617665	18.877525
2845	4036.913298	33.888165	0.347607	2.620277	16.659446
2847	4038.991199	33.339724	0.398937	2.622017	14.616152
2849	4041.070979	32.812807	0.368930	2.623573	15.081118
2851	4043.149260	32.332775	0.390764	2.621492	15.006129
