crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	131.834381	188	0.000000
281474976710655.000000	Inf	189	0.000000
281474976710655.000000	128.746628	190	0.000000
281474976710655.000000	141.367859	191	0.000000
281474976710655.000000	Inf	192	0.000000
281474976710655.000000	127.982651	193	0.000000
281474976710655.000000	62.572765	194	0.000000
281474976710655.000000	118.325546	195	0.000000
281474976710655.000000	59.153286	196	0.000000
281474976710655.000000	118.598473	197	0.000000
281474976710655.000000	115.656929	198	0.000000
281474976710655.000000	62.998127	199	0.000000
281474976710655.000000	128.343735	200	0.000000
281474976710655.000000	63.416180	201	0.000000
281474976710655.000000	59.537533	202	0.000000
281474976710655.000000	Inf	203	0.000000
281474976710655.000000	117.399330	204	0.000000
281474976710655.000000	109.117165	205	0.000000
281474976710655.000000	Inf	206	0.000000
281474976710655.000000	121.421921	207	0.000000
281474976710655.000000	Inf	208	0.000000
281474976710655.000000	Inf	209	0.000000
281474976710655.000000	73.931625	210	0.000000
281474976710655.000000	108.908577	211	0.000000
281474976710655.000000	Inf	212	0.000000
281474976710655.000000	Inf	213	0.000000
281474976710655.000000	115.730835	214	0.000000
281474976710655.000000	103.511475	215	0.000000
281474976710655.000000	104.619514	216	0.000000
281474976710655.000000	113.922127	217	0.000000
281474976710655.000000	115.071770	218	0.000000
281474976710655.000000	69.667236	219	0.000000
281474976710655.000000	102.567581	220	0.000000
281474976710655.000000	106.504059	221	0.000000
281474976710655.000000	Inf	222	0.000000
281474976710655.000000	104.532242	223	0.000000
281474976710655.000000	98.603188	224	0.000000
281474976710655.000000	98.215706	225	0.000000
281474976710655.000000	Inf	226	0.000000
281474976710655.000000	95.663292	227	0.000000
281474976710655.000000	101.459267	228	0.000000
281474976710655.000000	63.683403	229	0.000000
281474976710655.000000	100.412720	230	0.000000
281474976710655.000000	100.186226	231	0.000000
281474976710655.000000	Inf	232	0.000000
281474976710655.000000	46.035263	233	0.000000
281474976710655.000000	96.225121	234	0.000000
281474976710655.000000	192.211075	235	0.000000
281474976710655.000000	85.660110	236	0.000000
281474976710655.000000	89.654610	237	0.000000
281474976710655.000000	90.991730	238	0.000000
281474976710655.000000	89.328011	239	0.000000
281474976710655.000000	169.923065	240	0.000000
281474976710655.000000	181.082260	241	0.000000
281474976710655.000000	89.202393	242	0.000000
281474976710655.000000	86.843010	243	0.000000
281474976710655.000000	84.046188	244	0.000000
281474976710655.000000	41.717403	245	0.000000
281474976710655.000000	86.036278	246	0.000000
281474976710655.000000	39.923187	247	0.000000
281474976710655.000000	85.226601	248	0.000000
281474976710655.000000	81.242279	249	0.000000
281474976710655.000000	81.998825	250	0.000000
281474976710655.000000	82.468147	251	0.000000
281474976710655.000000	82.029236	252	0.000000
281474976710655.000000	79.246437	253	0.000000
281474976710655.000000	84.203781	254	0.000000
281474976710655.000000	154.572327	255	0.000000
281474976710655.000000	77.891403	256	0.000000
281474976710655.000000	75.169754	257	0.000000
281474976710655.000000	49.243542	258	0.000000
281474976710655.000000	74.406944	259	0.000000
281474976710655.000000	153.088669	260	0.000000
281474976710655.000000	81.407547	261	0.000000
281474976710655.000000	83.224724	262	0.000000
281474976710655.000000	57.547222	263	0.000000
281474976710655.000000	75.103973	264	0.000000
281474976710655.000000	144.003738	265	0.000000
281474976710655.000000	71.973152	266	0.000000
281474976710655.000000	50.464893	267	0.000000
281474976710655.000000	74.191147	268	0.000000
281474976710655.000000	55.785866	269	0.000000
281474976710655.000000	48.726765	270	0.000000
281474976710655.000000	47.906090	271	0.000000
281474976710655.000000	46.012962	272	0.000000
281474976710655.000000	44.969608	273	0.000000
281474976710655.000000	139.647644	274	0.000000
281474976710655.000000	66.202919	275	0.000000
281474976710655.000000	70.182205	276	0.000000
281474976710655.000000	67.045685	277	0.000000
281474976710655.000000	67.234474	278	0.000000
281474976710655.000000	63.763874	279	0.000000
281474976710655.000000	59.273506	280	0.000000
281474976710655.000000	62.548355	281	0.000000
281474976710655.000000	48.670715	282	0.000000
281474976710655.000000	40.368408	283	0.000000
281474976710655.000000	60.690952	284	0.000000
281474976710655.000000	44.413246	285	0.000000
281474976710655.000000	44.280163	286	0.000000
281474976710655.000000	61.112358	287	0.000000
281474976710655.000000	41.853989	288	0.000000
281474976710655.000000	61.052933	289	0.000000
281474976710655.000000	66.119553	290	0.000000
281474976710655.000000	59.468864	291	0.000000
281474976710655.000000	83.213371	292	0.000000
281474976710655.000000	61.177544	293	0.000000
281474976710655.000000	58.859150	294	0.000000
281474976710655.000000	55.651844	295	0.000000
281474976710655.000000	92.168434	296	0.000000
281474976710655.000000	58.739292	297	0.000000
281474976710655.000000	82.185860	298	0.000000
281474976710655.000000	43.429661	299	0.000000
281474976710655.000000	35.450508	300	0.000000
281474976710655.000000	87.727119	301	0.000000
281474976710655.000000	42.746441	302	0.000000
281474976710655.000000	53.208755	303	0.000000
281474976710655.000000	52.175980	304	0.000000
281474976710655.000000	86.804939	305	0.000000
281474976710655.000000	35.769997	306	0.000000
281474976710655.000000	51.210384	307	0.000000
281474976710655.000000	72.717125	308	0.000000
281474976710655.000000	50.804184	309	0.000000
281474976710655.000000	41.797905	310	0.000000
281474976710655.000000	39.229092	311	0.000000
281474976710655.000000	42.172245	312	0.000000
281474976710655.000000	68.738777	313	0.000000
281474976710655.000000	48.366940	314	0.000000
281474976710655.000000	49.112980	315	0.000000
281474976710655.000000	40.854828	316	0.000000
281474976710655.000000	46.213871	317	0.000000
281474976710655.000000	41.398426	318	0.000000
