num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
185	869.853995	96.171389	-2.090296	-0.519173	126.472817
187	871.934594	95.374774	-2.021115	-0.520335	126.918185
189	874.012026	94.706028	-1.988206	-0.522335	134.250368
191	876.093620	93.991398	-1.954944	-0.520431	114.068976
193	878.172646	93.448455	-1.942070	-0.518880	129.060548
195	880.253102	92.546163	-1.923061	-0.520025	119.663340
197	882.334040	91.990975	-1.882770	-0.522155	123.035112
199	884.414463	91.384839	-1.876600	-0.522152	113.840056
201	886.494330	90.728823	-1.814508	-0.523228	115.767629
203	888.572966	89.978602	-1.817103	-0.524878	120.358825
205	890.652921	89.430723	-1.762916	-0.525014	111.300554
207	892.732992	88.765685	-1.746984	-0.526378	111.364000
209	894.811835	88.271295	-1.715584	-0.526331	111.301133
211	896.890555	87.605304	-1.671145	-0.526064	108.225301
213	898.969827	86.923294	-1.664908	-0.525877	105.030482
215	901.049072	86.341931	-1.642697	-0.524901	100.587383
217	903.126978	85.703515	-1.633019	-0.524412	101.766524
219	905.205947	85.025913	-1.589339	-0.523538	103.788481
221	907.285686	84.281326	-1.579062	-0.526483	99.979643
223	909.365659	83.663680	-1.581238	-0.527931	104.160230
225	911.445299	82.947492	-1.547617	-0.529986	98.786328
227	913.525636	82.339650	-1.513322	-0.531053	95.900188
229	915.605622	81.742992	-1.485677	-0.532414	94.519402
231	917.686179	81.046691	-1.474995	-0.531913	92.331687
233	919.765117	80.419086	-1.431267	-0.533239	93.159678
235	921.844649	79.905657	-1.436683	-0.533136	93.000857
237	923.923637	79.143275	-1.389499	-0.533607	91.768762
239	926.004008	78.637256	-1.375560	-0.534714	88.487567
241	928.083261	78.031432	-1.348971	-0.534434	90.212974
243	930.162183	77.389885	-1.321417	-0.534315	84.280435
245	932.241726	76.784689	-1.288782	-0.534503	84.816408
247	934.320306	76.128508	-1.264490	-0.534703	83.862969
249	936.399800	75.558567	-1.257532	-0.535634	77.921425
251	938.478477	75.065574	-1.198644	-0.536290	81.588216
253	940.556886	74.304983	-1.185782	-0.536355	78.123307
255	942.634999	73.705243	-1.142146	-0.537542	79.572226
257	944.713337	73.115454	-1.134672	-0.537500	74.239962
259	946.791872	72.448182	-1.084610	-0.538134	74.432798
261	948.871182	71.878019	-1.073833	-0.536826	76.649864
263	950.950504	71.295021	-1.042221	-0.538114	75.031792
265	953.029429	70.651581	-1.012786	-0.537267	71.802494
267	955.109427	70.086166	-1.012061	-0.537839	73.566402
269	957.189420	69.468254	-0.976669	-0.538762	68.524092
271	959.269778	68.981428	-0.974948	-0.538654	69.346092
273	961.349169	68.468512	-0.945561	-0.539357	66.407925
275	963.428537	67.883441	-0.916675	-0.539844	66.774364
277	965.508144	67.395463	-0.890834	-0.541523	66.488533
279	967.585887	66.730730	-0.840225	-0.540299	65.714981
281	969.664974	66.259939	-0.835794	-0.540616	63.385889
283	971.743707	65.677802	-0.817442	-0.541485	63.890179
285	973.822020	65.086152	-0.792823	-0.540239	60.949038
287	975.900287	64.523133	-0.783955	-0.539966	59.984118
289	977.978680	63.943210	-0.750474	-0.539527	59.395121
291	980.057656	63.368221	-0.721673	-0.539735	60.815479
293	982.136592	62.704472	-0.703310	-0.540182	58.451956
295	984.215929	62.151851	-0.695344	-0.541884	57.433672
297	986.295723	61.654466	-0.676417	-0.543206	56.806910
299	988.375705	61.009010	-0.631859	-0.543850	56.006956
301	990.455420	60.494497	-0.619044	-0.544451	52.632305
303	992.535138	59.951419	-0.599862	-0.546003	52.101303
305	994.614386	59.518312	-0.583875	-0.546687	51.916263
307	996.693590	58.989215	-0.529101	-0.545643	50.742130
309	998.772658	58.438914	-0.504841	-0.547063	51.448523
311	1000.851370	57.888855	-0.492877	-0.546299	49.285570
313	1002.930539	57.389509	-0.476850	-0.547063	48.285754
