num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
3019	7045.416271	85.018651	-3.160915	2.702360	106.905490
3021	7047.490681	85.122725	-3.644964	2.677716	97.255091
3023	7049.572396	81.430947	-2.669180	2.679108	94.682806
3025	7051.657002	82.755588	-3.869007	2.692584	91.499621
3027	7053.731834	79.267929	-2.810402	2.667499	86.516389
3029	7055.821340	79.780410	-3.706136	2.698558	85.948396
3031	7057.892135	77.807396	-3.322793	2.658278	82.624452
3033	7059.981825	75.850463	-3.218752	2.690277	83.957184
3035	7062.062373	75.835869	-3.654278	2.688001	82.825170
3037	7064.138579	74.757426	-3.622680	2.673425	77.450789
