crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	-97.578819	3021	0.000000
281474976710655.000000	-50.057373	3022	0.000000
281474976710655.000000	-94.927643	3023	0.000000
281474976710655.000000	-64.887581	3024	0.000000
281474976710655.000000	-58.884792	3025	0.000000
281474976710655.000000	-92.915947	3026	0.000000
281474976710655.000000	-59.389416	3027	0.000000
281474976710655.000000	-92.596123	3028	0.000000
281474976710655.000000	-84.739159	3029	0.000000
281474976710655.000000	-56.159271	3030	0.000000
281474976710655.000000	-85.175926	3031	0.000000
281474976710655.000000	-86.875916	3032	0.000000
281474976710655.000000	-79.962517	3033	0.000000
281474976710655.000000	-81.729172	3034	0.000000
281474976710655.000000	-81.981468	3035	0.000000
281474976710655.000000	-80.914879	3036	0.000000
281474976710655.000000	-120.519966	3037	0.000000
281474976710655.000000	-38.119335	3038	0.000000
281474976710655.000000	-52.511131	3039	0.000000
