crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	116.834999	2133	0.000000
281474976710655.000000	111.025475	2134	0.000000
281474976710655.000000	115.024773	2135	0.000000
281474976710655.000000	59.080753	2136	0.000000
281474976710655.000000	109.822899	2137	0.000000
281474976710655.000000	111.421799	2138	0.000000
281474976710655.000000	114.794250	2139	0.000000
281474976710655.000000	71.422943	2140	0.000000
281474976710655.000000	108.582718	2141	0.000000
281474976710655.000000	99.970146	2142	0.000000
281474976710655.000000	212.254150	2143	0.000000
281474976710655.000000	105.062790	2144	0.000000
281474976710655.000000	50.143032	2145	0.000000
281474976710655.000000	Inf	2146	0.000000
281474976710655.000000	48.256664	2147	0.000000
281474976710655.000000	70.397980	2148	0.000000
281474976710655.000000	94.638412	2149	0.000000
281474976710655.000000	91.345085	2150	0.000000
281474976710655.000000	59.272301	2151	0.000000
281474976710655.000000	89.855400	2152	0.000000
281474976710655.000000	89.010155	2153	0.000000
281474976710655.000000	81.693565	2154	0.000000
281474976710655.000000	41.141457	2155	0.000000
281474976710655.000000	80.808212	2156	0.000000
281474976710655.000000	79.453995	2157	0.000000
281474976710655.000000	78.694252	2158	0.000000
281474976710655.000000	40.693172	2159	0.000000
281474976710655.000000	76.671570	2160	0.000000
281474976710655.000000	70.980949	2161	0.000000
281474976710655.000000	152.526611	2162	0.000000
281474976710655.000000	146.390503	2163	0.000000
281474976710655.000000	48.146107	2164	0.000000
281474976710655.000000	67.698357	2165	0.000000
281474976710655.000000	48.584763	2166	0.000000
281474976710655.000000	36.190990	2167	0.000000
281474976710655.000000	100.523819	2168	0.000000
281474976710655.000000	50.184864	2169	0.000000
281474976710655.000000	68.214508	2170	0.000000
281474976710655.000000	66.443100	2171	0.000000
281474976710655.000000	64.149719	2172	0.000000
281474976710655.000000	99.805832	2173	0.000000
281474976710655.000000	57.091007	2174	0.000000
281474976710655.000000	59.571716	2175	0.000000
281474976710655.000000	57.349438	2176	0.000000
281474976710655.000000	48.228268	2177	0.000000
281474976710655.000000	55.627701	2178	0.000000
281474976710655.000000	43.642147	2179	0.000000
281474976710655.000000	42.106152	2180	0.000000
281474976710655.000000	44.610275	2181	0.000000
281474976710655.000000	49.795612	2182	0.000000
281474976710655.000000	68.142738	2183	0.000000
281474976710655.000000	72.880074	2184	0.000000
281474976710655.000000	45.223808	2185	0.000000
281474976710655.000000	57.974987	2186	0.000000
281474976710655.000000	35.980495	2187	0.000000
281474976710655.000000	45.807846	2188	0.000000
281474976710655.000000	37.875748	2189	0.000000
281474976710655.000000	35.796715	2190	0.000000
281474976710655.000000	43.827930	2191	0.000000
281474976710655.000000	37.094242	2192	0.000000
281474976710655.000000	54.551422	2193	0.000000
281474976710655.000000	38.456474	2194	0.000000
281474976710655.000000	40.462551	2195	0.000000
281474976710655.000000	36.676743	2196	0.000000
281474976710655.000000	36.549065	2197	0.000000
281474976710655.000000	34.574787	2198	0.000000
281474976710655.000000	37.937050	2199	0.000000
281474976710655.000000	33.965443	2200	0.000000
281474976710655.000000	36.038765	2201	0.000000
281474976710655.000000	32.959721	2202	0.000000
281474976710655.000000	32.237068	2203	0.000000
281474976710655.000000	39.857906	2204	0.000000
281474976710655.000000	30.790543	2205	0.000000
281474976710655.000000	30.483551	2206	0.000000
281474976710655.000000	28.876804	2207	0.000000
281474976710655.000000	28.354649	2208	0.000000
281474976710655.000000	32.128281	2209	0.000000
281474976710655.000000	32.647034	2210	0.000000
281474976710655.000000	27.322130	2211	0.000000
281474976710655.000000	31.079014	2212	0.000000
281474976710655.000000	28.356339	2213	0.000000
281474976710655.000000	30.160412	2214	0.000000
281474976710655.000000	24.440636	2215	0.000000
281474976710655.000000	24.762657	2216	0.000000
281474976710655.000000	27.259748	2217	0.000000
281474976710655.000000	23.078093	2218	0.000000
281474976710655.000000	23.897526	2219	0.000000
281474976710655.000000	26.166765	2220	0.000000
281474976710655.000000	26.292746	2221	0.000000
281474976710655.000000	26.186005	2222	0.000000
281474976710655.000000	23.382610	2223	0.000000
281474976710655.000000	24.680904	2224	0.000000
281474976710655.000000	24.561140	2225	0.000000
281474976710655.000000	21.588274	2226	0.000000
281474976710655.000000	22.100353	2227	0.000000
281474976710655.000000	23.351593	2228	0.000000
281474976710655.000000	21.904959	2229	0.000000
281474976710655.000000	21.971485	2230	0.000000
281474976710655.000000	20.796143	2231	0.000000
281474976710655.000000	19.981571	2232	0.000000
281474976710655.000000	20.758556	2233	0.000000
281474976710655.000000	19.291901	2234	0.000000
281474976710655.000000	18.736536	2235	0.000000
281474976710655.000000	18.245148	2236	0.000000
281474976710655.000000	18.276949	2237	0.000000
281474976710655.000000	17.843519	2238	0.000000
281474976710655.000000	17.585365	2239	0.000000
281474976710655.000000	16.858398	2240	0.000000
281474976710655.000000	16.901999	2241	0.000000
281474976710655.000000	16.579792	2242	0.000000
281474976710655.000000	16.213820	2243	0.000000
281474976710655.000000	15.896330	2244	0.000000
281474976710655.000000	15.155999	2245	0.000000
281474976710655.000000	14.887908	2246	0.000000
281474976710655.000000	15.161764	2247	0.000000
281474976710655.000000	14.951149	2248	0.000000
281474976710655.000000	14.140409	2249	0.000000
281474976710655.000000	13.773851	2250	0.000000
281474976710655.000000	13.609338	2251	0.000000
281474976710655.000000	13.539048	2252	0.000000
281474976710655.000000	12.878471	2253	0.000000
281474976710655.000000	12.945890	2254	0.000000
281474976710655.000000	12.843763	2255	0.000000
281474976710655.000000	12.856318	2256	0.000000
281474976710655.000000	12.231600	2257	0.000000
