num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
899	1897.507522	81.346971	-0.358344	-0.582021	147.181834
901	1899.593632	78.538288	-0.586474	-0.577722	133.949242
903	1901.681290	75.491377	-0.392318	-0.576127	115.674849
905	1903.765070	72.603376	-0.334751	-0.577124	117.063864
907	1905.850480	69.653046	-0.216220	-0.577336	95.698742
909	1907.934259	66.845791	-0.235394	-0.582183	96.839693
911	1910.017410	64.031666	-0.226930	-0.582345	87.699659
913	1912.102307	61.277935	-0.105554	-0.584794	80.934605
915	1914.184821	58.687427	-0.064544	-0.584178	72.953015
917	1916.269204	55.982411	-0.069044	-0.585316	65.919039
919	1918.352790	53.617593	-0.028833	-0.584844	61.874099
921	1920.437716	51.104135	0.022364	-0.585031	55.129972
923	1922.521671	48.703597	0.058727	-0.585409	50.154093
925	1924.607582	46.486295	0.108622	-0.587429	45.412779
927	1926.691113	44.126031	0.100655	-0.586820	40.532045
929	1928.777456	42.000073	0.140737	-0.587389	37.736974
931	1930.861796	40.049726	0.172987	-0.587574	34.266716
933	1932.945873	38.046764	0.146028	-0.585002	32.458483
935	1935.027653	36.204339	0.203595	-0.578341	27.811723
937	1937.107595	34.520620	0.232646	-0.573218	24.636680
939	1939.188006	32.839933	0.236845	-0.565437	22.694629
941	1941.269088	31.126214	0.235476	-0.553685	20.579275
943	1943.352550	29.611204	0.240383	-0.552904	18.127580
945	1945.436545	28.073314	0.257033	-0.546198	16.692538
947	1947.522665	26.644791	0.262310	-0.543048	15.335292
