crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	115.102257	901	0.000000
281474976710655.000000	115.815636	902	0.000000
281474976710655.000000	Inf	903	0.000000
281474976710655.000000	120.078972	904	0.000000
281474976710655.000000	Inf	905	0.000000
281474976710655.000000	197.296951	906	0.000000
281474976710655.000000	98.751694	907	0.000000
281474976710655.000000	93.423576	908	0.000000
281474976710655.000000	89.589439	909	0.000000
281474976710655.000000	45.194328	910	0.000000
281474976710655.000000	79.751266	911	0.000000
281474976710655.000000	76.975700	912	0.000000
281474976710655.000000	49.894695	913	0.000000
281474976710655.000000	70.500710	914	0.000000
281474976710655.000000	66.722321	915	0.000000
281474976710655.000000	104.373016	916	0.000000
281474976710655.000000	42.646999	917	0.000000
281474976710655.000000	62.168575	918	0.000000
281474976710655.000000	57.330959	919	0.000000
281474976710655.000000	57.741470	920	0.000000
281474976710655.000000	43.352222	921	0.000000
281474976710655.000000	50.034313	922	0.000000
281474976710655.000000	66.754532	923	0.000000
281474976710655.000000	37.270798	924	0.000000
281474976710655.000000	35.418137	925	0.000000
281474976710655.000000	38.316723	926	0.000000
281474976710655.000000	35.835365	927	0.000000
281474976710655.000000	33.574989	928	0.000000
281474976710655.000000	30.645590	929	0.000000
281474976710655.000000	35.167152	930	0.000000
281474976710655.000000	36.745876	931	0.000000
281474976710655.000000	27.541809	932	0.000000
281474976710655.000000	25.495872	933	0.000000
281474976710655.000000	28.453465	934	0.000000
281474976710655.000000	24.232542	935	0.000000
281474976710655.000000	21.806623	936	0.000000
281474976710655.000000	22.220591	937	0.000000
281474976710655.000000	21.532892	938	0.000000
281474976710655.000000	21.207830	939	0.000000
281474976710655.000000	19.921236	940	0.000000
281474976710655.000000	17.871206	941	0.000000
281474976710655.000000	17.792894	942	0.000000
281474976710655.000000	16.678005	943	0.000000
281474976710655.000000	15.703630	944	0.000000
281474976710655.000000	14.936357	945	0.000000
281474976710655.000000	14.186498	946	0.000000
281474976710655.000000	12.737933	947	0.000000
281474976710655.000000	13.110201	948	0.000000
281474976710655.000000	12.387538	949	0.000000
281474976710655.000000	11.681582	950	0.000000
