crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	-98.905251	1741	0.000000
281474976710655.000000	-44.785652	1742	0.000000
281474976710655.000000	-69.984932	1743	0.000000
281474976710655.000000	-56.460327	1744	0.000000
281474976710655.000000	-40.744209	1745	0.000000
281474976710655.000000	-35.205135	1746	0.000000
281474976710655.000000	-24.899084	1747	0.000000
281474976710655.000000	-20.032766	1748	0.000000
281474976710655.000000	-15.384763	1749	0.000000
281474976710655.000000	-12.336016	1750	0.000000
281474976710655.000000	-8.677885	1751	0.000000
281474976710655.000000	-7.051639	1752	0.000000
281474976710655.000000	-5.442834	1753	0.000000
281474976710655.000000	-4.046284	1754	0.000000
281474976710655.000000	-2.843079	1755	0.000000
281474976710655.000000	-2.230153	1756	0.000000
