crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	-56.771500	3051	0.000000
281474976710655.000000	-49.661793	3052	0.000000
281474976710655.000000	-106.866554	3053	0.000000
281474976710655.000000	-65.500748	3054	0.000000
281474976710655.000000	-109.108086	3055	0.000000
281474976710655.000000	-207.177994	3056	0.000000
281474976710655.000000	-99.371902	3057	0.000000
281474976710655.000000	-67.312820	3058	0.000000
281474976710655.000000	-65.905067	3059	0.000000
281474976710655.000000	-192.457474	3060	0.000000
281474976710655.000000	-94.177246	3061	0.000000
281474976710655.000000	-43.347694	3062	0.000000
281474976710655.000000	-95.278625	3063	0.000000
281474976710655.000000	-90.430214	3064	0.000000
281474976710655.000000	Inf	3065	0.000000
281474976710655.000000	-172.038681	3066	0.000000
281474976710655.000000	Inf	3067	0.000000
281474976710655.000000	-163.195557	3068	0.000000
281474976710655.000000	-54.721413	3069	0.000000
281474976710655.000000	-80.833679	3070	0.000000
281474976710655.000000	-36.911865	3071	0.000000
281474976710655.000000	-78.835991	3072	0.000000
281474976710655.000000	-38.857109	3073	0.000000
281474976710655.000000	-54.338150	3074	0.000000
281474976710655.000000	-77.408394	3075	0.000000
281474976710655.000000	-51.013309	3076	0.000000
281474976710655.000000	-73.034927	3077	0.000000
281474976710655.000000	-72.524857	3078	0.000000
281474976710655.000000	-75.050743	3079	0.000000
281474976710655.000000	-76.098236	3080	0.000000
281474976710655.000000	-59.473511	3081	0.000000
281474976710655.000000	-67.792908	3082	0.000000
281474976710655.000000	-102.117546	3083	0.000000
281474976710655.000000	-62.896320	3084	0.000000
281474976710655.000000	-63.858353	3085	0.000000
281474976710655.000000	-63.997391	3086	0.000000
281474976710655.000000	-62.041508	3087	0.000000
281474976710655.000000	-58.962242	3088	0.000000
281474976710655.000000	-46.864708	3089	0.000000
281474976710655.000000	-65.752731	3090	0.000000
281474976710655.000000	-38.010025	3091	0.000000
281474976710655.000000	-54.768021	3092	0.000000
281474976710655.000000	-52.923363	3093	0.000000
281474976710655.000000	-45.809772	3094	0.000000
281474976710655.000000	-51.969704	3095	0.000000
281474976710655.000000	-69.990685	3096	0.000000
281474976710655.000000	-49.402191	3097	0.000000
281474976710655.000000	-69.025360	3098	0.000000
281474976710655.000000	-52.841080	3099	0.000000
281474976710655.000000	-39.245369	3100	0.000000
281474976710655.000000	-51.831612	3101	0.000000
281474976710655.000000	-39.955418	3102	0.000000
281474976710655.000000	-55.760933	3103	0.000000
281474976710655.000000	-44.393459	3104	0.000000
281474976710655.000000	-35.428406	3105	0.000000
281474976710655.000000	-44.138103	3106	0.000000
281474976710655.000000	-57.175037	3107	0.000000
281474976710655.000000	-38.752266	3108	0.000000
281474976710655.000000	-55.661175	3109	0.000000
281474976710655.000000	-43.059177	3110	0.000000
281474976710655.000000	-39.091476	3111	0.000000
281474976710655.000000	-40.709339	3112	0.000000
281474976710655.000000	-33.900898	3113	0.000000
281474976710655.000000	-39.103340	3114	0.000000
281474976710655.000000	-34.312340	3115	0.000000
281474976710655.000000	-46.583744	3116	0.000000
281474976710655.000000	-36.493473	3117	0.000000
281474976710655.000000	-43.807339	3118	0.000000
281474976710655.000000	-34.479820	3119	0.000000
281474976710655.000000	-33.295177	3120	0.000000
281474976710655.000000	-31.210342	3121	0.000000
281474976710655.000000	-33.501221	3122	0.000000
281474976710655.000000	-32.927002	3123	0.000000
281474976710655.000000	-33.339115	3124	0.000000
281474976710655.000000	-35.877029	3125	0.000000
281474976710655.000000	-32.150223	3126	0.000000
281474976710655.000000	-35.722141	3127	0.000000
281474976710655.000000	-31.240858	3128	0.000000
281474976710655.000000	-32.014809	3129	0.000000
281474976710655.000000	-28.131224	3130	0.000000
281474976710655.000000	-27.406849	3131	0.000000
281474976710655.000000	-28.256889	3132	0.000000
281474976710655.000000	-28.086082	3133	0.000000
281474976710655.000000	-24.002375	3134	0.000000
281474976710655.000000	-25.232443	3135	0.000000
281474976710655.000000	-23.372570	3136	0.000000
281474976710655.000000	-24.850935	3137	0.000000
281474976710655.000000	-25.477804	3138	0.000000
281474976710655.000000	-26.343748	3139	0.000000
281474976710655.000000	-23.216387	3140	0.000000
281474976710655.000000	-23.605469	3141	0.000000
281474976710655.000000	-24.181128	3142	0.000000
281474976710655.000000	-22.222574	3143	0.000000
281474976710655.000000	-21.378883	3144	0.000000
281474976710655.000000	-20.889496	3145	0.000000
281474976710655.000000	-20.620237	3146	0.000000
281474976710655.000000	-22.626467	3147	0.000000
281474976710655.000000	-19.088909	3148	0.000000
281474976710655.000000	-20.212902	3149	0.000000
281474976710655.000000	-18.559631	3150	0.000000
281474976710655.000000	-18.653326	3151	0.000000
281474976710655.000000	-19.259569	3152	0.000000
281474976710655.000000	-18.307577	3153	0.000000
281474976710655.000000	-17.243137	3154	0.000000
281474976710655.000000	-18.956398	3155	0.000000
281474976710655.000000	-17.308569	3156	0.000000
281474976710655.000000	-17.025246	3157	0.000000
281474976710655.000000	-17.313004	3158	0.000000
281474976710655.000000	-16.713299	3159	0.000000
281474976710655.000000	-16.399818	3160	0.000000
281474976710655.000000	-15.581597	3161	0.000000
281474976710655.000000	-16.200386	3162	0.000000
281474976710655.000000	-15.474498	3163	0.000000
281474976710655.000000	-16.032187	3164	0.000000
281474976710655.000000	-14.093053	3165	0.000000
281474976710655.000000	-15.865280	3166	0.000000
281474976710655.000000	-14.356992	3167	0.000000
281474976710655.000000	-13.898611	3168	0.000000
281474976710655.000000	-13.704101	3169	0.000000
281474976710655.000000	-13.429225	3170	0.000000
