num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
473	1169.489237	86.525885	-6.480234	-0.469353	95.839171
475	1171.569495	85.952179	-6.414178	-0.470309	104.354591
477	1173.648571	85.243072	-6.392224	-0.472726	100.979671
479	1175.726998	84.693076	-6.367550	-0.473421	106.617133
481	1177.807328	84.009106	-6.324596	-0.474392	92.478489
483	1179.886824	83.464848	-6.285621	-0.476966	95.435198
485	1181.965969	82.756338	-6.234277	-0.477011	92.739806
487	1184.044444	82.113576	-6.198271	-0.478571	95.711037
489	1186.125024	81.572354	-6.169946	-0.480330	87.891418
491	1188.204770	80.891200	-6.116578	-0.481449	91.082414
493	1190.282801	80.286976	-6.068283	-0.482316	89.468755
495	1192.362423	79.610398	-6.050952	-0.484666	86.478994
497	1194.442993	79.034019	-5.988963	-0.485568	87.230249
499	1196.522252	78.406467	-5.998981	-0.487997	87.093431
501	1198.600197	77.953826	-5.982204	-0.488200	80.733619
503	1200.680945	77.207438	-5.877826	-0.491111	85.724104
505	1202.760086	76.612025	-5.845332	-0.492210	81.797985
507	1204.840111	76.033205	-5.764941	-0.492695	80.679465
509	1206.918559	75.392840	-5.759918	-0.495553	78.395458
511	1208.998678	74.820357	-5.725308	-0.496344	77.957710
513	1211.077300	74.143026	-5.665600	-0.498223	76.807270
515	1213.156907	73.633792	-5.617715	-0.499947	77.631116
517	1215.235189	72.903305	-5.581302	-0.500093	75.621356
519	1217.315216	72.411013	-5.543348	-0.501402	71.442907
521	1219.394118	71.778005	-5.494979	-0.502440	75.358197
523	1221.473088	71.194527	-5.453649	-0.503546	71.218350
525	1223.552108	70.628338	-5.414738	-0.504370	73.415551
527	1225.632056	70.036578	-5.379214	-0.505710	67.612423
529	1227.709425	69.431814	-5.337271	-0.507182	69.015116
531	1229.789928	68.941274	-5.291849	-0.508140	67.996632
533	1231.869168	68.353815	-5.246189	-0.508678	66.534688
535	1233.949296	67.806183	-5.219805	-0.509728	63.300010
537	1236.028207	67.197365	-5.169667	-0.510719	62.420484
539	1238.106805	66.691551	-5.148446	-0.512353	62.952618
541	1240.185937	66.005503	-5.077091	-0.512756	61.945012
543	1242.264634	65.519249	-5.035580	-0.513337	61.572227
545	1244.344110	65.011988	-5.012873	-0.516263	59.390972
547	1246.423102	64.376272	-4.954488	-0.515625	59.088074
549	1248.501361	63.827730	-4.920070	-0.516725	58.079230
551	1250.581056	63.503582	-4.858519	-0.519294	57.701940
553	1252.659999	62.712542	-4.816444	-0.519010	57.263510
555	1254.738993	62.149706	-4.791007	-0.519674	54.551637
557	1256.817869	61.639075	-4.754274	-0.522138	55.074904
559	1258.897432	61.050831	-4.692935	-0.522648	55.074035
561	1260.975667	60.551997	-4.673673	-0.524112	53.292514
563	1263.056025	60.033335	-4.637631	-0.526363	50.452414
565	1265.135275	59.508901	-4.583195	-0.527544	50.573892
567	1267.215156	59.017594	-4.561277	-0.529048	51.610008
