crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	730	0.000000
281474976710655.000000	125.428505	731	0.000000
281474976710655.000000	125.525299	732	0.000000
281474976710655.000000	Inf	733	0.000000
281474976710655.000000	107.242355	734	0.000000
281474976710655.000000	107.964638	735	0.000000
281474976710655.000000	58.766193	736	0.000000
281474976710655.000000	41.376080	737	0.000000
281474976710655.000000	87.606812	738	0.000000
281474976710655.000000	72.410645	739	0.000000
281474976710655.000000	75.074417	740	0.000000
281474976710655.000000	49.731522	741	0.000000
281474976710655.000000	68.991417	742	0.000000
281474976710655.000000	63.124893	743	0.000000
281474976710655.000000	49.546524	744	0.000000
281474976710655.000000	57.656960	745	0.000000
281474976710655.000000	37.107216	746	0.000000
281474976710655.000000	35.651955	747	0.000000
281474976710655.000000	42.976067	748	0.000000
281474976710655.000000	29.970249	749	0.000000
281474976710655.000000	35.770187	750	0.000000
281474976710655.000000	30.945829	751	0.000000
281474976710655.000000	27.874901	752	0.000000
281474976710655.000000	28.070894	753	0.000000
281474976710655.000000	22.526941	754	0.000000
281474976710655.000000	22.167555	755	0.000000
281474976710655.000000	21.987566	756	0.000000
281474976710655.000000	19.791138	757	0.000000
281474976710655.000000	18.782000	758	0.000000
281474976710655.000000	17.954037	759	0.000000
281474976710655.000000	15.861816	760	0.000000
281474976710655.000000	14.165387	761	0.000000
281474976710655.000000	14.480570	762	0.000000
281474976710655.000000	12.318330	763	0.000000
281474976710655.000000	11.276130	764	0.000000
281474976710655.000000	10.881265	765	0.000000
