crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	108.597336	3091	0.000000
281474976710655.000000	Inf	3092	0.000000
281474976710655.000000	108.552818	3093	0.000000
281474976710655.000000	Inf	3094	0.000000
281474976710655.000000	47.439941	3095	0.000000
281474976710655.000000	49.176739	3096	0.000000
281474976710655.000000	102.302414	3097	0.000000
281474976710655.000000	103.991997	3098	0.000000
281474976710655.000000	100.755150	3099	0.000000
281474976710655.000000	98.287392	3100	0.000000
281474976710655.000000	96.171646	3101	0.000000
281474976710655.000000	Inf	3102	0.000000
281474976710655.000000	95.078827	3103	0.000000
281474976710655.000000	91.036331	3104	0.000000
281474976710655.000000	93.784538	3105	0.000000
281474976710655.000000	94.244629	3106	0.000000
281474976710655.000000	96.012177	3107	0.000000
281474976710655.000000	59.777485	3108	0.000000
281474976710655.000000	42.516113	3109	0.000000
281474976710655.000000	84.442902	3110	0.000000
281474976710655.000000	Inf	3111	0.000000
281474976710655.000000	89.597511	3112	0.000000
281474976710655.000000	86.472702	3113	0.000000
281474976710655.000000	90.157616	3114	0.000000
281474976710655.000000	81.269295	3115	0.000000
281474976710655.000000	85.208176	3116	0.000000
281474976710655.000000	87.502014	3117	0.000000
281474976710655.000000	85.398155	3118	0.000000
281474976710655.000000	40.609303	3119	0.000000
281474976710655.000000	77.611916	3120	0.000000
281474976710655.000000	Inf	3121	0.000000
281474976710655.000000	61.423374	3122	0.000000
281474976710655.000000	83.432381	3123	0.000000
281474976710655.000000	53.070843	3124	0.000000
281474976710655.000000	40.265499	3125	0.000000
281474976710655.000000	50.643204	3126	0.000000
281474976710655.000000	78.864449	3127	0.000000
281474976710655.000000	37.931309	3128	0.000000
281474976710655.000000	39.674107	3129	0.000000
281474976710655.000000	72.589088	3130	0.000000
281474976710655.000000	50.529984	3131	0.000000
281474976710655.000000	72.247498	3132	0.000000
281474976710655.000000	144.900330	3133	0.000000
281474976710655.000000	69.198708	3134	0.000000
281474976710655.000000	46.360916	3135	0.000000
281474976710655.000000	34.816772	3136	0.000000
281474976710655.000000	45.285069	3137	0.000000
281474976710655.000000	143.700287	3138	0.000000
281474976710655.000000	69.669388	3139	0.000000
281474976710655.000000	69.803841	3140	0.000000
281474976710655.000000	67.008736	3141	0.000000
281474976710655.000000	50.031189	3142	0.000000
281474976710655.000000	66.585655	3143	0.000000
281474976710655.000000	64.081718	3144	0.000000
281474976710655.000000	60.801830	3145	0.000000
281474976710655.000000	63.746277	3146	0.000000
281474976710655.000000	62.708370	3147	0.000000
281474976710655.000000	99.914406	3148	0.000000
281474976710655.000000	60.077396	3149	0.000000
281474976710655.000000	40.232738	3150	0.000000
281474976710655.000000	97.539062	3151	0.000000
281474976710655.000000	45.480446	3152	0.000000
281474976710655.000000	86.382835	3153	0.000000
281474976710655.000000	38.850166	3154	0.000000
281474976710655.000000	38.725456	3155	0.000000
281474976710655.000000	55.065395	3156	0.000000
281474976710655.000000	54.536366	3157	0.000000
281474976710655.000000	89.510513	3158	0.000000
281474976710655.000000	76.951225	3159	0.000000
281474976710655.000000	41.979637	3160	0.000000
281474976710655.000000	54.135281	3161	0.000000
281474976710655.000000	106.666931	3162	0.000000
281474976710655.000000	58.046070	3163	0.000000
281474976710655.000000	61.340977	3164	0.000000
281474976710655.000000	84.986267	3165	0.000000
281474976710655.000000	52.685390	3166	0.000000
281474976710655.000000	42.398861	3167	0.000000
281474976710655.000000	50.718204	3168	0.000000
281474976710655.000000	56.991375	3169	0.000000
281474976710655.000000	56.259773	3170	0.000000
281474976710655.000000	40.125248	3171	0.000000
281474976710655.000000	49.315586	3172	0.000000
281474976710655.000000	48.593292	3173	0.000000
281474976710655.000000	45.097775	3174	0.000000
281474976710655.000000	49.373558	3175	0.000000
281474976710655.000000	46.783775	3176	0.000000
281474976710655.000000	34.817520	3177	0.000000
281474976710655.000000	40.439571	3178	0.000000
281474976710655.000000	52.661606	3179	0.000000
281474976710655.000000	43.339432	3180	0.000000
281474976710655.000000	35.729836	3181	0.000000
281474976710655.000000	42.553776	3182	0.000000
281474976710655.000000	43.101482	3183	0.000000
281474976710655.000000	40.288235	3184	0.000000
281474976710655.000000	40.631359	3185	0.000000
281474976710655.000000	43.138908	3186	0.000000
281474976710655.000000	40.253860	3187	0.000000
281474976710655.000000	40.637703	3188	0.000000
281474976710655.000000	41.841743	3189	0.000000
281474976710655.000000	38.697510	3190	0.000000
281474976710655.000000	33.355911	3191	0.000000
281474976710655.000000	41.776104	3192	0.000000
281474976710655.000000	36.569939	3193	0.000000
281474976710655.000000	35.613876	3194	0.000000
281474976710655.000000	31.146879	3195	0.000000
281474976710655.000000	36.207031	3196	0.000000
281474976710655.000000	40.466263	3197	0.000000
281474976710655.000000	33.351955	3198	0.000000
281474976710655.000000	35.266026	3199	0.000000
281474976710655.000000	38.752392	3200	0.000000
281474976710655.000000	39.078655	3201	0.000000
281474976710655.000000	30.878773	3202	0.000000
281474976710655.000000	36.979916	3203	0.000000
281474976710655.000000	38.274982	3204	0.000000
281474976710655.000000	34.936829	3205	0.000000
281474976710655.000000	37.054012	3206	0.000000
281474976710655.000000	30.829075	3207	0.000000
281474976710655.000000	28.887970	3208	0.000000
281474976710655.000000	33.878128	3209	0.000000
281474976710655.000000	34.274662	3210	0.000000
281474976710655.000000	33.330261	3211	0.000000
281474976710655.000000	29.232832	3212	0.000000
281474976710655.000000	27.470776	3213	0.000000
281474976710655.000000	31.878386	3214	0.000000
281474976710655.000000	28.614710	3215	0.000000
281474976710655.000000	32.817719	3216	0.000000
281474976710655.000000	27.111744	3217	0.000000
281474976710655.000000	29.551252	3218	0.000000
281474976710655.000000	28.810810	3219	0.000000
281474976710655.000000	29.821028	3220	0.000000
281474976710655.000000	29.315399	3221	0.000000
281474976710655.000000	27.351419	3222	0.000000
281474976710655.000000	29.605228	3223	0.000000
281474976710655.000000	30.692183	3224	0.000000
281474976710655.000000	28.078167	3225	0.000000
281474976710655.000000	25.435965	3226	0.000000
281474976710655.000000	25.707970	3227	0.000000
281474976710655.000000	25.463818	3228	0.000000
281474976710655.000000	24.943798	3229	0.000000
281474976710655.000000	26.171022	3230	0.000000
281474976710655.000000	24.903685	3231	0.000000
281474976710655.000000	23.445091	3232	0.000000
281474976710655.000000	25.263113	3233	0.000000
281474976710655.000000	21.818489	3234	0.000000
281474976710655.000000	22.595533	3235	0.000000
281474976710655.000000	24.973547	3236	0.000000
281474976710655.000000	23.561457	3237	0.000000
281474976710655.000000	24.122253	3238	0.000000
281474976710655.000000	24.076517	3239	0.000000
281474976710655.000000	22.167299	3240	0.000000
281474976710655.000000	23.451157	3241	0.000000
281474976710655.000000	21.119318	3242	0.000000
281474976710655.000000	19.993887	3243	0.000000
281474976710655.000000	22.075150	3244	0.000000
281474976710655.000000	21.519667	3245	0.000000
281474976710655.000000	20.752167	3246	0.000000
281474976710655.000000	21.141211	3247	0.000000
281474976710655.000000	21.077663	3248	0.000000
281474976710655.000000	20.695166	3249	0.000000
281474976710655.000000	20.864847	3250	0.000000
281474976710655.000000	21.107878	3251	0.000000
281474976710655.000000	19.453108	3252	0.000000
281474976710655.000000	19.014307	3253	0.000000
281474976710655.000000	18.915552	3254	0.000000
281474976710655.000000	18.617561	3255	0.000000
281474976710655.000000	18.367571	3256	0.000000
281474976710655.000000	17.794399	3257	0.000000
281474976710655.000000	17.831648	3258	0.000000
281474976710655.000000	17.761841	3259	0.000000
281474976710655.000000	18.094292	3260	0.000000
281474976710655.000000	18.601629	3261	0.000000
281474976710655.000000	18.015959	3262	0.000000
281474976710655.000000	17.998575	3263	0.000000
281474976710655.000000	17.103912	3264	0.000000
281474976710655.000000	16.089933	3265	0.000000
281474976710655.000000	16.698132	3266	0.000000
281474976710655.000000	15.974137	3267	0.000000
281474976710655.000000	15.801772	3268	0.000000
281474976710655.000000	15.752028	3269	0.000000
281474976710655.000000	16.072161	3270	0.000000
281474976710655.000000	15.391228	3271	0.000000
281474976710655.000000	15.351132	3272	0.000000
281474976710655.000000	15.452099	3273	0.000000
