crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	97.508369	3299	0.000000
281474976710655.000000	98.597610	3300	0.000000
281474976710655.000000	119.929131	3301	0.000000
281474976710655.000000	115.976990	3302	0.000000
281474976710655.000000	193.694122	3303	0.000000
281474976710655.000000	101.228416	3304	0.000000
281474976710655.000000	110.763504	3305	0.000000
281474976710655.000000	214.216415	3306	0.000000
281474976710655.000000	94.430695	3307	0.000000
281474976710655.000000	100.116241	3308	0.000000
281474976710655.000000	54.749107	3309	0.000000
281474976710655.000000	101.164879	3310	0.000000
281474976710655.000000	87.434654	3311	0.000000
281474976710655.000000	101.621628	3312	0.000000
281474976710655.000000	64.485100	3313	0.000000
281474976710655.000000	59.939816	3314	0.000000
281474976710655.000000	93.774902	3315	0.000000
281474976710655.000000	101.347015	3316	0.000000
281474976710655.000000	61.896767	3317	0.000000
281474976710655.000000	61.376858	3318	0.000000
281474976710655.000000	89.007385	3319	0.000000
281474976710655.000000	89.769478	3320	0.000000
281474976710655.000000	59.703449	3321	0.000000
281474976710655.000000	86.274063	3322	0.000000
281474976710655.000000	46.061424	3323	0.000000
281474976710655.000000	90.951584	3324	0.000000
281474976710655.000000	82.112740	3325	0.000000
281474976710655.000000	84.070221	3326	0.000000
281474976710655.000000	Inf	3327	0.000000
281474976710655.000000	55.064121	3328	0.000000
281474976710655.000000	83.540138	3329	0.000000
281474976710655.000000	56.039291	3330	0.000000
281474976710655.000000	83.382317	3331	0.000000
281474976710655.000000	77.782936	3332	0.000000
281474976710655.000000	81.863823	3333	0.000000
281474976710655.000000	84.923561	3334	0.000000
281474976710655.000000	57.356804	3335	0.000000
281474976710655.000000	76.306610	3336	0.000000
281474976710655.000000	50.035187	3337	0.000000
281474976710655.000000	76.837234	3338	0.000000
281474976710655.000000	77.116547	3339	0.000000
281474976710655.000000	37.182392	3340	0.000000
281474976710655.000000	72.474594	3341	0.000000
281474976710655.000000	49.266930	3342	0.000000
281474976710655.000000	69.570915	3343	0.000000
281474976710655.000000	70.075050	3344	0.000000
281474976710655.000000	66.177193	3345	0.000000
281474976710655.000000	67.241417	3346	0.000000
281474976710655.000000	46.141575	3347	0.000000
281474976710655.000000	69.326790	3348	0.000000
281474976710655.000000	71.446938	3349	0.000000
281474976710655.000000	69.179016	3350	0.000000
281474976710655.000000	33.599621	3351	0.000000
281474976710655.000000	45.191238	3352	0.000000
281474976710655.000000	42.308167	3353	0.000000
281474976710655.000000	62.905373	3354	0.000000
281474976710655.000000	66.842896	3355	0.000000
281474976710655.000000	126.388550	3356	0.000000
281474976710655.000000	68.846909	3357	0.000000
281474976710655.000000	42.306435	3358	0.000000
281474976710655.000000	46.772202	3359	0.000000
281474976710655.000000	59.184597	3360	0.000000
281474976710655.000000	39.108192	3361	0.000000
281474976710655.000000	45.200401	3362	0.000000
281474976710655.000000	95.032616	3363	0.000000
281474976710655.000000	58.762295	3364	0.000000
281474976710655.000000	43.403919	3365	0.000000
281474976710655.000000	60.121941	3366	0.000000
281474976710655.000000	45.371662	3367	0.000000
281474976710655.000000	38.098824	3368	0.000000
281474976710655.000000	115.669716	3369	0.000000
281474976710655.000000	58.610474	3370	0.000000
281474976710655.000000	53.895416	3371	0.000000
281474976710655.000000	51.701855	3372	0.000000
281474976710655.000000	44.393871	3373	0.000000
281474976710655.000000	54.517708	3374	0.000000
281474976710655.000000	70.625740	3375	0.000000
281474976710655.000000	51.182201	3376	0.000000
281474976710655.000000	49.344490	3377	0.000000
281474976710655.000000	47.393726	3378	0.000000
281474976710655.000000	53.683899	3379	0.000000
281474976710655.000000	49.208199	3380	0.000000
281474976710655.000000	67.616173	3381	0.000000
281474976710655.000000	49.179161	3382	0.000000
281474976710655.000000	39.781570	3383	0.000000
281474976710655.000000	55.799664	3384	0.000000
281474976710655.000000	39.150398	3385	0.000000
281474976710655.000000	47.519848	3386	0.000000
281474976710655.000000	31.005684	3387	0.000000
281474976710655.000000	45.957565	3388	0.000000
281474976710655.000000	42.257900	3389	0.000000
281474976710655.000000	35.604404	3390	0.000000
281474976710655.000000	43.183701	3391	0.000000
281474976710655.000000	42.676750	3392	0.000000
281474976710655.000000	43.617115	3393	0.000000
281474976710655.000000	58.863785	3394	0.000000
281474976710655.000000	52.227562	3395	0.000000
281474976710655.000000	40.728218	3396	0.000000
281474976710655.000000	33.227898	3397	0.000000
281474976710655.000000	40.275795	3398	0.000000
281474976710655.000000	36.418289	3399	0.000000
281474976710655.000000	44.340164	3400	0.000000
281474976710655.000000	36.561020	3401	0.000000
281474976710655.000000	34.957790	3402	0.000000
281474976710655.000000	34.709064	3403	0.000000
281474976710655.000000	34.123817	3404	0.000000
281474976710655.000000	34.398338	3405	0.000000
281474976710655.000000	36.129250	3406	0.000000
281474976710655.000000	30.786932	3407	0.000000
281474976710655.000000	42.645790	3408	0.000000
281474976710655.000000	38.528072	3409	0.000000
281474976710655.000000	33.016273	3410	0.000000
281474976710655.000000	36.822701	3411	0.000000
281474976710655.000000	37.984837	3412	0.000000
281474976710655.000000	37.365498	3413	0.000000
281474976710655.000000	34.785511	3414	0.000000
281474976710655.000000	32.803604	3415	0.000000
281474976710655.000000	42.764957	3416	0.000000
281474976710655.000000	37.225056	3417	0.000000
