num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
3297	4527.411018	87.528742	1.818149	-0.517819	98.189902
3299	4529.488383	87.363492	2.152864	-0.519413	128.217880
3301	4531.570309	86.014679	2.095235	-0.515717	95.017552
3303	4533.648569	85.616494	2.129509	-0.518134	113.078946
3305	4535.729887	84.479895	2.519550	-0.519846	91.083878
3307	4537.808489	83.816833	2.171798	-0.520360	109.796075
3309	4539.890228	83.145274	2.371456	-0.518912	91.047812
3311	4541.969533	82.213250	2.433211	-0.522385	102.581646
3313	4544.049831	81.652010	2.449657	-0.517744	91.025450
3315	4546.130146	80.765727	2.488724	-0.523129	93.264373
3317	4548.210083	80.362244	2.580497	-0.519383	89.614355
3319	4550.289919	79.267937	2.661358	-0.523147	90.436119
3321	4552.369621	78.806178	2.467494	-0.520013	88.454515
3323	4554.450256	78.032737	2.601738	-0.521965	84.626843
3325	4556.529286	77.357148	2.586242	-0.521176	87.386997
3327	4558.610127	76.590622	2.601600	-0.521704	82.464257
3329	4560.690291	75.945991	2.513198	-0.521954	81.840906
3331	4562.770550	75.318576	2.612293	-0.522641	78.829535
3333	4564.850876	74.585698	2.614718	-0.521819	80.344100
3335	4566.931120	74.046733	2.650605	-0.521571	77.069291
3337	4569.011371	73.221755	2.617071	-0.521738	74.087538
3339	4571.091967	72.613820	2.771334	-0.521053	74.525423
3341	4573.172692	71.982782	2.693859	-0.521763	70.986000
3343	4575.252564	71.264663	2.767803	-0.521811	71.650080
3345	4577.332618	70.641082	2.771224	-0.521920	69.388528
3347	4579.412421	69.976486	2.794129	-0.522022	69.203908
3349	4581.492116	69.351263	2.864827	-0.522137	67.780077
3351	4583.571652	68.489500	2.837794	-0.522636	66.667789
3353	4585.651063	67.986747	2.914626	-0.520387	63.152406
3355	4587.730831	67.384650	2.921748	-0.520282	62.202702
3357	4589.810057	66.760417	2.930476	-0.520292	62.449993
3359	4591.889607	65.990824	2.925092	-0.521060	59.003921
3361	4593.967854	65.422860	3.005525	-0.520209	59.838446
3363	4596.048227	64.796276	3.050850	-0.519648	57.337381
3365	4598.127140	64.174760	3.114737	-0.519296	55.998020
3367	4600.206682	63.540966	3.091652	-0.518572	55.270494
3369	4602.286120	62.967208	3.153609	-0.518079	54.480896
3371	4604.365634	62.340039	3.172530	-0.519398	53.436341
3373	4606.445369	61.638266	3.181621	-0.518806	52.405396
3375	4608.525518	61.141913	3.190284	-0.518534	50.769870
3377	4610.605249	60.490067	3.241358	-0.519420	49.023035
3379	4612.684669	59.826609	3.332716	-0.518525	49.880161
3381	4614.764519	59.244923	3.317495	-0.519632	48.947179
3383	4616.844273	58.729271	3.243492	-0.520451	46.715047
3385	4618.923314	58.069848	3.285956	-0.519324	45.856950
3387	4621.003358	57.587434	3.268608	-0.518225	42.267174
3389	4623.082446	56.998966	3.283279	-0.517779	45.277501
3391	4625.162701	56.472574	3.294921	-0.517964	43.542473
3393	4627.242380	55.774518	3.319898	-0.519277	42.802382
3395	4629.322562	55.271520	3.328033	-0.518001	41.178233
3397	4631.402400	54.601251	3.343278	-0.517965	39.025558
3399	4633.482377	54.070110	3.366681	-0.518527	39.912201
3401	4635.562620	53.463376	3.346845	-0.518680	39.850301
3403	4637.642527	52.913876	3.366630	-0.518854	38.482604
3405	4639.722696	52.353664	3.367034	-0.519059	36.160366
3407	4641.802584	51.848460	3.373186	-0.517950	36.608304
3409	4643.881939	51.313806	3.380900	-0.519668	35.634070
3411	4645.961163	50.755819	3.458611	-0.517802	34.471129
3413	4648.041024	50.236494	3.406841	-0.518985	33.930142
3415	4650.120245	49.727584	3.431502	-0.518600	33.437755
3417	4652.199271	49.248229	3.450266	-0.517791	32.789798
3419	4654.277439	48.652828	3.442216	-0.515817	31.113765
3421	4656.356817	48.244592	3.521542	-0.514344	31.164749
