crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	-75.410995	1781	0.000000
281474976710655.000000	-95.886871	1782	0.000000
281474976710655.000000	-49.315056	1783	0.000000
281474976710655.000000	-62.445148	1784	0.000000
281474976710655.000000	-34.749973	1785	0.000000
281474976710655.000000	-36.113041	1786	0.000000
281474976710655.000000	-25.036085	1787	0.000000
281474976710655.000000	-21.942757	1788	0.000000
281474976710655.000000	-16.197289	1789	0.000000
281474976710655.000000	-12.095451	1790	0.000000
281474976710655.000000	-9.935160	1791	0.000000
281474976710655.000000	-7.118332	1792	0.000000
281474976710655.000000	-5.312231	1793	0.000000
281474976710655.000000	-4.244895	1794	0.000000
281474976710655.000000	-3.162412	1795	0.000000
