crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	1993	0.000000
281474976710655.000000	-142.264130	1994	0.000000
281474976710655.000000	Inf	1995	0.000000
281474976710655.000000	-52.756596	1996	0.000000
281474976710655.000000	-199.927567	1997	0.000000
281474976710655.000000	-43.257832	1998	0.000000
281474976710655.000000	-75.618591	1999	0.000000
281474976710655.000000	-62.871620	2000	0.000000
281474976710655.000000	-82.662643	2001	0.000000
281474976710655.000000	-43.424629	2002	0.000000
281474976710655.000000	-33.876480	2003	0.000000
281474976710655.000000	-34.942299	2004	0.000000
281474976710655.000000	-33.853859	2005	0.000000
281474976710655.000000	-25.845043	2006	0.000000
281474976710655.000000	-21.572916	2007	0.000000
281474976710655.000000	-16.661821	2008	0.000000
281474976710655.000000	-14.925294	2009	0.000000
281474976710655.000000	-12.132109	2010	0.000000
281474976710655.000000	-10.971865	2011	0.000000
281474976710655.000000	-8.678445	2012	0.000000
281474976710655.000000	-7.473844	2013	0.000000
281474976710655.000000	-6.317732	2014	0.000000
