crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	Inf	2760	0.000000
281474976710655.000000	Inf	2761	0.000000
281474976710655.000000	-52.889759	2762	0.000000
281474976710655.000000	-112.695801	2763	0.000000
281474976710655.000000	-69.096626	2764	0.000000
281474976710655.000000	Inf	2765	0.000000
281474976710655.000000	-189.319794	2766	0.000000
281474976710655.000000	-96.569359	2767	0.000000
281474976710655.000000	-94.991013	2768	0.000000
281474976710655.000000	-44.617798	2769	0.000000
281474976710655.000000	-92.953522	2770	0.000000
281474976710655.000000	-46.340279	2771	0.000000
281474976710655.000000	-55.342255	2772	0.000000
281474976710655.000000	-87.507401	2773	0.000000
281474976710655.000000	-51.879181	2774	0.000000
281474976710655.000000	-51.665661	2775	0.000000
281474976710655.000000	-111.231781	2776	0.000000
281474976710655.000000	-75.865242	2777	0.000000
281474976710655.000000	-76.031631	2778	0.000000
281474976710655.000000	-81.025810	2779	0.000000
281474976710655.000000	-67.906197	2780	0.000000
281474976710655.000000	-69.270645	2781	0.000000
281474976710655.000000	-138.072525	2782	0.000000
281474976710655.000000	-122.401726	2783	0.000000
281474976710655.000000	-48.934116	2784	0.000000
281474976710655.000000	-40.680992	2785	0.000000
281474976710655.000000	-49.532394	2786	0.000000
281474976710655.000000	-39.877338	2787	0.000000
281474976710655.000000	-83.921883	2788	0.000000
281474976710655.000000	-56.052700	2789	0.000000
281474976710655.000000	-52.834438	2790	0.000000
281474976710655.000000	-40.863110	2791	0.000000
281474976710655.000000	-51.138519	2792	0.000000
281474976710655.000000	-38.514446	2793	0.000000
281474976710655.000000	-35.521248	2794	0.000000
281474976710655.000000	-46.480728	2795	0.000000
281474976710655.000000	-39.616505	2796	0.000000
281474976710655.000000	-38.543129	2797	0.000000
281474976710655.000000	-39.977100	2798	0.000000
281474976710655.000000	-33.777267	2799	0.000000
281474976710655.000000	-37.566780	2800	0.000000
281474976710655.000000	-31.711081	2801	0.000000
281474976710655.000000	-30.163271	2802	0.000000
281474976710655.000000	-33.897682	2803	0.000000
281474976710655.000000	-32.421749	2804	0.000000
281474976710655.000000	-32.031822	2805	0.000000
281474976710655.000000	-28.046680	2806	0.000000
281474976710655.000000	-31.079369	2807	0.000000
281474976710655.000000	-30.662725	2808	0.000000
281474976710655.000000	-29.871502	2809	0.000000
281474976710655.000000	-29.548973	2810	0.000000
281474976710655.000000	-25.624550	2811	0.000000
281474976710655.000000	-27.862806	2812	0.000000
281474976710655.000000	-28.440187	2813	0.000000
281474976710655.000000	-24.418678	2814	0.000000
281474976710655.000000	-25.278666	2815	0.000000
281474976710655.000000	-24.697739	2816	0.000000
281474976710655.000000	-23.954077	2817	0.000000
281474976710655.000000	-21.313089	2818	0.000000
281474976710655.000000	-22.800917	2819	0.000000
281474976710655.000000	-20.593662	2820	0.000000
281474976710655.000000	-20.458055	2821	0.000000
281474976710655.000000	-19.394024	2822	0.000000
281474976710655.000000	-20.181250	2823	0.000000
281474976710655.000000	-18.060764	2824	0.000000
281474976710655.000000	-17.178480	2825	0.000000
281474976710655.000000	-17.799065	2826	0.000000
281474976710655.000000	-17.373341	2827	0.000000
281474976710655.000000	-15.674068	2828	0.000000
281474976710655.000000	-15.694526	2829	0.000000
281474976710655.000000	-15.498012	2830	0.000000
281474976710655.000000	-15.503627	2831	0.000000
281474976710655.000000	-14.409850	2832	0.000000
281474976710655.000000	-14.012953	2833	0.000000
281474976710655.000000	-13.874136	2834	0.000000
281474976710655.000000	-13.536370	2835	0.000000
281474976710655.000000	-12.658776	2836	0.000000
281474976710655.000000	-11.859014	2837	0.000000
281474976710655.000000	-11.550756	2838	0.000000
281474976710655.000000	-11.516778	2839	0.000000
281474976710655.000000	-10.764226	2840	0.000000
281474976710655.000000	-10.558640	2841	0.000000
281474976710655.000000	-10.301350	2842	0.000000
