crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	151.428604	2501	0.000000
281474976710655.000000	Inf	2502	0.000000
281474976710655.000000	156.610245	2503	0.000000
281474976710655.000000	145.498077	2504	0.000000
281474976710655.000000	156.688171	2505	0.000000
281474976710655.000000	Inf	2506	0.000000
281474976710655.000000	Inf	2507	0.000000
281474976710655.000000	Inf	2508	0.000000
281474976710655.000000	154.102203	2509	0.000000
281474976710655.000000	137.300613	2510	0.000000
281474976710655.000000	71.186691	2511	0.000000
281474976710655.000000	Inf	2512	0.000000
281474976710655.000000	Inf	2513	0.000000
281474976710655.000000	Inf	2514	0.000000
281474976710655.000000	135.445328	2515	0.000000
281474976710655.000000	124.515930	2516	0.000000
281474976710655.000000	135.472427	2517	0.000000
281474976710655.000000	138.443710	2518	0.000000
281474976710655.000000	65.774246	2519	0.000000
281474976710655.000000	122.503281	2520	0.000000
281474976710655.000000	120.779442	2521	0.000000
281474976710655.000000	122.626122	2522	0.000000
281474976710655.000000	127.584511	2523	0.000000
281474976710655.000000	125.137505	2524	0.000000
281474976710655.000000	115.834839	2525	0.000000
281474976710655.000000	Inf	2526	0.000000
281474976710655.000000	60.442326	2527	0.000000
281474976710655.000000	121.213745	2528	0.000000
281474976710655.000000	Inf	2529	0.000000
281474976710655.000000	113.067551	2530	0.000000
281474976710655.000000	Inf	2531	0.000000
281474976710655.000000	104.111336	2532	0.000000
281474976710655.000000	113.422989	2533	0.000000
281474976710655.000000	74.580750	2534	0.000000
281474976710655.000000	69.167793	2535	0.000000
281474976710655.000000	105.813515	2536	0.000000
281474976710655.000000	105.772011	2537	0.000000
281474976710655.000000	104.206970	2538	0.000000
281474976710655.000000	103.615891	2539	0.000000
281474976710655.000000	100.327637	2540	0.000000
281474976710655.000000	106.207024	2541	0.000000
281474976710655.000000	97.338875	2542	0.000000
281474976710655.000000	63.868626	2543	0.000000
281474976710655.000000	101.860870	2544	0.000000
281474976710655.000000	96.275330	2545	0.000000
281474976710655.000000	Inf	2546	0.000000
281474976710655.000000	193.072540	2547	0.000000
281474976710655.000000	94.195892	2548	0.000000
281474976710655.000000	91.052177	2549	0.000000
281474976710655.000000	94.804031	2550	0.000000
281474976710655.000000	44.903343	2551	0.000000
281474976710655.000000	89.353325	2552	0.000000
281474976710655.000000	56.883244	2553	0.000000
281474976710655.000000	85.040123	2554	0.000000
281474976710655.000000	55.232719	2555	0.000000
281474976710655.000000	83.364326	2556	0.000000
281474976710655.000000	43.544373	2557	0.000000
281474976710655.000000	84.769287	2558	0.000000
281474976710655.000000	53.526882	2559	0.000000
281474976710655.000000	162.492096	2560	0.000000
281474976710655.000000	78.556908	2561	0.000000
281474976710655.000000	157.345016	2562	0.000000
281474976710655.000000	58.752045	2563	0.000000
281474976710655.000000	77.187065	2564	0.000000
281474976710655.000000	71.863831	2565	0.000000
281474976710655.000000	74.511650	2566	0.000000
281474976710655.000000	79.487259	2567	0.000000
281474976710655.000000	72.608002	2568	0.000000
281474976710655.000000	46.723198	2569	0.000000
281474976710655.000000	46.574631	2570	0.000000
281474976710655.000000	106.748428	2571	0.000000
281474976710655.000000	71.188332	2572	0.000000
281474976710655.000000	51.663868	2573	0.000000
281474976710655.000000	68.460312	2574	0.000000
281474976710655.000000	66.914383	2575	0.000000
281474976710655.000000	63.965408	2576	0.000000
