num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1331	2389.828666	82.111723	-1.946391	-0.518049	127.520317
1333	2391.914941	79.844949	-1.640797	-0.527208	131.138107
1335	2393.998608	77.832653	-1.497562	-0.526678	109.079263
1337	2396.080593	75.472506	-1.721327	-0.529388	116.450294
1339	2398.165654	73.489689	-1.436884	-0.529103	100.134697
1341	2400.247977	71.410380	-1.567475	-0.530022	110.027605
1343	2402.334007	69.349997	-1.332399	-0.533014	89.958645
1345	2404.415901	67.412329	-1.463421	-0.530676	90.124122
1347	2406.502179	65.362222	-1.308239	-0.534485	85.939876
1349	2408.585224	63.522656	-1.323831	-0.533946	75.304840
1351	2410.670960	61.486200	-1.260848	-0.537365	71.926831
1353	2412.754094	59.631301	-1.208263	-0.540148	71.771710
1355	2414.837454	57.866269	-1.218064	-0.541162	63.804176
1357	2416.918344	56.135534	-1.125924	-0.538753	61.048526
1359	2419.000114	54.455319	-1.051538	-0.538592	57.002480
1361	2421.081292	52.601531	-1.005773	-0.535388	53.516029
1363	2423.163691	50.741283	-0.976255	-0.535909	48.806560
1365	2425.247795	48.997543	-0.951761	-0.534426	46.363688
1367	2427.332887	47.346772	-0.833989	-0.536696	43.887210
1369	2429.417261	45.780563	-0.837422	-0.537759	42.183580
1371	2431.499818	44.135214	-0.780828	-0.538832	40.181813
1373	2433.584614	42.689225	-0.757559	-0.539755	34.540128
1375	2435.668462	41.181479	-0.717034	-0.537871	32.553007
1377	2437.753768	39.642664	-0.646519	-0.536574	30.789123
1379	2439.836667	38.344444	-0.601993	-0.535995	28.489130
1381	2441.919396	36.923800	-0.576534	-0.531330	26.536347
1383	2444.002018	35.719723	-0.557329	-0.528087	24.886319
1385	2446.082630	34.439269	-0.539540	-0.524730	22.939566
1387	2448.166253	33.273067	-0.490169	-0.521436	20.754864
1389	2450.245871	32.100296	-0.475740	-0.517816	18.143825
1391	2452.326159	31.024463	-0.387106	-0.513562	18.663579
1393	2454.406721	29.810302	-0.409637	-0.510172	16.501676
1395	2456.487801	28.816354	-0.369059	-0.508386	16.006097
1397	2458.568581	27.797978	-0.357137	-0.504464	14.901289
1399	2460.651872	26.715740	-0.314846	-0.500086	13.240467
1401	2462.737653	25.712286	-0.286443	-0.492426	12.016900
