crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	-102.561813	3283	0.000000
281474976710655.000000	-91.558929	3284	0.000000
281474976710655.000000	-97.129219	3285	0.000000
281474976710655.000000	-87.273422	3286	0.000000
281474976710655.000000	-93.116547	3287	0.000000
281474976710655.000000	-184.153961	3288	0.000000
281474976710655.000000	-89.577934	3289	0.000000
281474976710655.000000	Inf	3290	0.000000
281474976710655.000000	-91.155876	3291	0.000000
281474976710655.000000	-90.312775	3292	0.000000
281474976710655.000000	Inf	3293	0.000000
281474976710655.000000	-59.029140	3294	0.000000
281474976710655.000000	-76.034027	3295	0.000000
281474976710655.000000	-87.800568	3296	0.000000
281474976710655.000000	-77.127678	3297	0.000000
281474976710655.000000	-75.355766	3298	0.000000
281474976710655.000000	-53.558014	3299	0.000000
281474976710655.000000	-47.883751	3300	0.000000
281474976710655.000000	-76.361938	3301	0.000000
281474976710655.000000	-74.284546	3302	0.000000
281474976710655.000000	-47.182480	3303	0.000000
281474976710655.000000	-132.095871	3304	0.000000
281474976710655.000000	-70.719101	3305	0.000000
281474976710655.000000	-45.299355	3306	0.000000
281474976710655.000000	-68.334183	3307	0.000000
281474976710655.000000	-98.208435	3308	0.000000
281474976710655.000000	-65.338631	3309	0.000000
281474976710655.000000	-39.605476	3310	0.000000
281474976710655.000000	-49.863766	3311	0.000000
281474976710655.000000	-60.785763	3312	0.000000
281474976710655.000000	-53.948257	3313	0.000000
281474976710655.000000	-66.655518	3314	0.000000
281474976710655.000000	-60.535778	3315	0.000000
281474976710655.000000	-59.759487	3316	0.000000
281474976710655.000000	-57.568382	3317	0.000000
281474976710655.000000	-65.023499	3318	0.000000
281474976710655.000000	-73.848961	3319	0.000000
281474976710655.000000	-40.779602	3320	0.000000
281474976710655.000000	-43.199612	3321	0.000000
281474976710655.000000	-51.524647	3322	0.000000
281474976710655.000000	-50.490147	3323	0.000000
281474976710655.000000	-36.896553	3324	0.000000
281474976710655.000000	-69.199181	3325	0.000000
281474976710655.000000	-47.229038	3326	0.000000
281474976710655.000000	-51.171474	3327	0.000000
281474976710655.000000	-54.604294	3328	0.000000
281474976710655.000000	-56.045452	3329	0.000000
281474976710655.000000	-49.040264	3330	0.000000
281474976710655.000000	-45.761673	3331	0.000000
281474976710655.000000	-44.418564	3332	0.000000
281474976710655.000000	-45.073700	3333	0.000000
281474976710655.000000	-56.401676	3334	0.000000
281474976710655.000000	-46.196812	3335	0.000000
281474976710655.000000	-38.348911	3336	0.000000
281474976710655.000000	-33.158661	3337	0.000000
281474976710655.000000	-47.421509	3338	0.000000
281474976710655.000000	-39.821552	3339	0.000000
281474976710655.000000	-37.757828	3340	0.000000
281474976710655.000000	-32.408382	3341	0.000000
281474976710655.000000	-39.252659	3342	0.000000
281474976710655.000000	-37.405235	3343	0.000000
281474976710655.000000	-36.985676	3344	0.000000
281474976710655.000000	-35.444130	3345	0.000000
281474976710655.000000	-31.609083	3346	0.000000
281474976710655.000000	-31.419634	3347	0.000000
281474976710655.000000	-32.699928	3348	0.000000
281474976710655.000000	-33.084858	3349	0.000000
281474976710655.000000	-31.380846	3350	0.000000
281474976710655.000000	-31.631508	3351	0.000000
281474976710655.000000	-30.397148	3352	0.000000
281474976710655.000000	-30.830517	3353	0.000000
281474976710655.000000	-27.894674	3354	0.000000
281474976710655.000000	-29.267706	3355	0.000000
281474976710655.000000	-27.373148	3356	0.000000
281474976710655.000000	-25.910450	3357	0.000000
281474976710655.000000	-27.561613	3358	0.000000
281474976710655.000000	-23.687721	3359	0.000000
281474976710655.000000	-27.159687	3360	0.000000
281474976710655.000000	-27.616005	3361	0.000000
281474976710655.000000	-24.073515	3362	0.000000
281474976710655.000000	-26.828650	3363	0.000000
281474976710655.000000	-26.098164	3364	0.000000
281474976710655.000000	-23.592831	3365	0.000000
281474976710655.000000	-23.985762	3366	0.000000
281474976710655.000000	-23.179787	3367	0.000000
281474976710655.000000	-21.846077	3368	0.000000
281474976710655.000000	-20.455051	3369	0.000000
281474976710655.000000	-20.895456	3370	0.000000
281474976710655.000000	-21.614614	3371	0.000000
281474976710655.000000	-22.203939	3372	0.000000
281474976710655.000000	-21.553310	3373	0.000000
281474976710655.000000	-19.787930	3374	0.000000
281474976710655.000000	-20.359335	3375	0.000000
281474976710655.000000	-19.049238	3376	0.000000
281474976710655.000000	-19.426302	3377	0.000000
281474976710655.000000	-21.027161	3378	0.000000
281474976710655.000000	-17.642145	3379	0.000000
281474976710655.000000	-17.350344	3380	0.000000
281474976710655.000000	-18.318357	3381	0.000000
281474976710655.000000	-17.016478	3382	0.000000
281474976710655.000000	-17.215803	3383	0.000000
281474976710655.000000	-16.858490	3384	0.000000
281474976710655.000000	-16.067972	3385	0.000000
281474976710655.000000	-15.535003	3386	0.000000
281474976710655.000000	-15.005205	3387	0.000000
281474976710655.000000	-15.519998	3388	0.000000
281474976710655.000000	-14.866157	3389	0.000000
281474976710655.000000	-14.989560	3390	0.000000
281474976710655.000000	-14.120975	3391	0.000000
